n_loop,frame_id,all_delay,proc_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_trans_data_size,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_trans_data_size,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
75,1875,0.007730227250319261,0.00392144459944505,1,95746.1574701604,360p,1,JPEG,cloud,114.212.81.11,0.003629666108351487,114.212.81.11,0.0014986808483417216,119932,1.0,0.035270833333333335,1.0,7.732203538953285e-05,cloud,114.212.81.11,0.0002917784910935622,114.212.81.11,0.0023101018025324894,13027,1.0,0.8118124999999999,1.0,0.00023460466944723722
76,1900,0.007924749301030086,0.004090309143066406,1,95746.1574701604,360p,1,JPEG,cloud,114.212.81.11,0.003778952818650466,114.212.81.11,0.0015214406527005709,121147,1.0,0.033854166666666664,1.0,7.732203538953285e-05,cloud,114.212.81.11,0.0003113563244159405,114.212.81.11,0.0023129995052631087,13008,1.0,0.7611249999999999,1.0,0.00023460466944723722
77,1925,0.0077225703459519604,0.00412755746107835,1,106467.0952219187,360p,1,JPEG,cloud,114.212.81.11,0.0037854543099036585,114.212.81.11,0.001334896454444298,120621,1.0,0.035937500000000004,1.0,7.732203538953285e-05,cloud,114.212.81.11,0.00034210315117469203,114.212.81.11,0.002260116430429312,13640,1.0,0.809125,1.0,0.00023460466944723722
78,1950,0.009197354316711426,0.004138946533203125,1,106467.0952219187,360p,1,JPEG,cloud,114.212.81.11,0.0037639507880577673,114.212.81.11,0.002339344758253831,124094,1.0,0.036145833333333335,1.0,7.732203538953285e-05,cloud,114.212.81.11,0.00037499574514535756,114.212.81.11,0.0027190630252544694,16496,1.0,0.7820416666666667,1.0,0.00023460466944723722
79,1975,0.007891251490666317,0.00420542863699106,1,109837.2639213623,360p,1,JPEG,cloud,114.212.81.11,0.003821712273817796,114.212.81.11,0.0013067630621103146,122465,1.0,0.035604166666666666,1.0,7.732203538953285e-05,cloud,114.212.81.11,0.0003837163631732647,114.212.81.11,0.0023790597915649414,15441,1.0,0.7842291666666666,1.0,0.00023460466944723722
80,2000,0.0076209306716918945,0.004006679241473858,1,109837.2639213623,360p,1,JPEG,cloud,114.212.81.11,0.003672939080458421,114.212.81.11,0.0013523285205547628,118015,1.0,0.0326875,1.0,7.732203538953285e-05,cloud,114.212.81.11,0.0003337401610154372,114.212.81.11,0.002261922909663274,11083,1.0,0.8286666666666666,1.0,0.00023460466944723722
81,2025,0.008290428381699782,0.003994419024540828,1,106399.18181754272,360p,1,JPEG,cloud,114.212.81.11,0.0036528935799231897,114.212.81.11,0.0015765245144183817,120987,1.0,0.03725,1.0,7.732203538953285e-05,cloud,114.212.81.11,0.00034152544461763825,114.212.81.11,0.002719484842740572,13038,1.0,0.8102083333333333,1.0,0.00023460466944723722
82,2050,0.00786121074969952,0.004144439330467811,1,106399.18181754272,360p,1,JPEG,cloud,114.212.81.11,0.0037959997470562276,114.212.81.11,0.001307028990525466,117423,1.0,0.035854166666666666,1.0,7.732203538953285e-05,cloud,114.212.81.11,0.00034843958341158356,114.212.81.11,0.0024097424287062423,10553,1.0,0.8145208333333334,1.0,0.00023460466944723722
83,2075,0.00801699895125169,0.004100689521202674,1,106399.18181754272,360p,1,JPEG,cloud,114.212.81.11,0.003789406556349534,114.212.81.11,0.0016096922067495496,124823,1.0,0.035895833333333335,1.0,7.732203538953285e-05,cloud,114.212.81.11,0.00031128296485314,114.212.81.11,0.0023066172232994665,16698,1.0,0.8380000000000001,1.0,0.00023460466944723722
84,2100,0.008035632280203013,0.004217899762667143,1,110014.05916200744,360p,1,JPEG,cloud,114.212.81.11,0.003875558192913349,114.212.81.11,0.0013907414216261646,123236,1.0,0.035104166666666665,1.0,7.732203538953285e-05,cloud,114.212.81.11,0.0003423415697537936,114.212.81.11,0.0024269910959097054,15414,1.0,0.8317291666666667,1.0,0.00023460466944723722
85,2125,0.00841225110567533,0.0039611779726468595,1,110014.05916200744,360p,1,JPEG,cloud,114.212.81.11,0.003629152591411884,114.212.81.11,0.0020117851404043343,118329,1.0,0.035270833333333335,1.0,7.732203538953285e-05,cloud,114.212.81.11,0.00033202538123497594,114.212.81.11,0.002439287992624136,11010,1.0,0.8101041666666666,1.0,0.00023460466944723722
86,2150,0.007749419945936937,0.0040923448709341195,1,103416.18269925757,360p,1,JPEG,cloud,114.212.81.11,0.0037839137590848482,114.212.81.11,0.0013555471713726339,120660,1.0,0.035958333333333335,1.0,7.732203538953285e-05,cloud,114.212.81.11,0.00030843111184927134,114.212.81.11,0.0023015279036301835,12998,1.0,0.7942291666666668,1.0,0.00023460466944723722
87,2175,0.00786448442018949,0.004032254219055176,1,103416.18269925757,360p,1,JPEG,cloud,114.212.81.11,0.0036859512329101562,114.212.81.11,0.0014266325877262996,119557,1.0,0.03691666666666666,1.0,7.732203538953285e-05,cloud,114.212.81.11,0.00034630298614501953,114.212.81.11,0.002405597613408015,10756,1.0,0.7982916666666667,1.0,0.00023460466944723722
88,2200,0.00787524993603046,0.004046495144183819,1,97000.31888307557,360p,1,JPEG,cloud,114.212.81.11,0.0037021270165076624,114.212.81.11,0.0014134095265315124,123560,1.0,0.03889583333333333,1.0,7.732203538953285e-05,cloud,114.212.81.11,0.00034436812767615687,114.212.81.11,0.0024153452653151294,16421,1.0,0.804875,1.0,0.00023460466944723722
89,2225,0.008198921497051533,0.0041661812708928036,1,97000.31888307557,360p,1,JPEG,cloud,114.212.81.11,0.0038313865661621094,114.212.81.11,0.0016231720264141374,125355,1.0,0.03758333333333334,1.0,7.732203538953285e-05,cloud,114.212.81.11,0.0003347947047306941,114.212.81.11,0.0024095681997445915,16273,1.0,0.8034374999999999,1.0,0.00023460466944723722
90,2250,0.007604195521428035,0.004051896241995005,1,97156.07898238025,360p,1,JPEG,cloud,114.212.81.11,0.003718256950378418,114.212.81.11,0.0012800143315241886,118648,1.0,0.036583333333333336,1.0,7.732203538953285e-05,cloud,114.212.81.11,0.00033363929161658656,114.212.81.11,0.0022722849479088415,10890,1.0,0.8305416666666666,1.0,0.00023460466944723722
91,2275,0.04592384741856501,0.03609420703007625,1,97156.07898238025,1080p,1,JPEG,cloud,114.212.81.11,0.03572337444011982,114.212.81.11,0.006959695082444407,744821,1.0,0.0224375,1.0,0.0003215711085448977,cloud,114.212.81.11,0.0003708325899564303,114.212.81.11,0.0028699453060443583,70770,1.0,0.7002083333333333,1.0,0.00023689445712007888
92,2300,0.04465894515697773,0.03535942847912128,1,108768.09310369067,1080p,1,JPEG,cloud,114.212.81.11,0.03505349159240723,114.212.81.11,0.006268739700317383,753987,1.0,0.022624999999999996,1.0,0.0003968763110835171,cloud,114.212.81.11,0.00030593688671405497,114.212.81.11,0.0030307769775390625,73819,1.0,0.8034374999999999,1.0,0.00023689445712007888
93,2325,0.04526699506319486,0.035066888882563665,1,106601.06458691297,1080p,1,JPEG,cloud,114.212.81.11,0.034775642248300404,114.212.81.11,0.00743192892808181,761964,1.0,0.022354166666666665,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002912466342632587,114.212.81.11,0.0027681772525493913,82300,1.0,0.8175833333333333,1.0,0.00023689445712007888
94,2350,0.044846259630643405,0.035581845503586985,1,106601.06458691297,1080p,1,JPEG,cloud,114.212.81.11,0.03530470224527212,114.212.81.11,0.0063782105079064,736645,1.0,0.022229166666666664,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002771432583148663,114.212.81.11,0.002886203619150015,62425,1.0,0.7746875000000001,1.0,0.00023689445712007888
95,2375,0.044234211628253646,0.03562032259427584,1,108884.42434614795,1080p,1,JPEG,cloud,114.212.81.11,0.035309901604285605,114.212.81.11,0.005736406032855697,721278,1.0,0.022458333333333334,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0003104209899902344,114.212.81.11,0.0028774830011221077,75899,1.0,0.8171875000000001,1.0,0.00023689445712007888
96,2400,0.04445791244506836,0.03600486425253061,1,98351.35363960071,1080p,1,JPEG,cloud,114.212.81.11,0.035679175303532526,114.212.81.11,0.005746153684762806,742728,1.0,0.022458333333333334,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0003256889489980844,114.212.81.11,0.00270689450777494,75517,1.0,0.7765833333333333,1.0,0.00023689445712007888
97,2425,0.044496352855975814,0.03505157507382907,1,99245.55658211939,1080p,1,JPEG,cloud,114.212.81.11,0.03474705952864427,114.212.81.11,0.006578482114351712,754734,1.0,0.021895833333333333,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0003045155451847957,114.212.81.11,0.0028662956677950346,74693,1.0,0.8057291666666666,1.0,0.00023689445712007888
98,2450,0.044423891947819635,0.03450522972987248,1,99245.55658211939,1080p,1,JPEG,cloud,114.212.81.11,0.03417829366830679,114.212.81.11,0.006784090628990762,737490,1.0,0.022729166666666665,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0003269360615656926,114.212.81.11,0.003134571588956393,61008,1.0,0.7058958333333334,1.0,0.00023689445712007888
99,2475,0.04442864197951097,0.035645053936884954,1,100521.17393015027,1080p,1,JPEG,cloud,114.212.81.11,0.035327608768756576,114.212.81.11,0.005815130013685957,732885,1.0,0.022229166666666664,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00031744516812838043,114.212.81.11,0.002968458028940054,62133,1.0,0.7725208333333332,1.0,0.00023689445712007888
100,2500,0.04600727558135986,0.037151639278118424,1,106337.19213453235,1080p,1,JPEG,cloud,114.212.81.11,0.03680626245645376,114.212.81.11,0.006148365827707142,720997,1.0,0.022645833333333334,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00034537682166466344,114.212.81.11,0.0027072704755342924,75503,1.0,0.7337708333333333,1.0,0.00023689445712007888
101,2525,0.049962493089529186,0.04058948846963736,1,108059.70575834424,1080p,1,JPEG,cloud,114.212.81.11,0.040300497641930215,114.212.81.11,0.006595446513249323,739335,1.0,0.022062500000000002,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002889908277071439,114.212.81.11,0.002777558106642503,76338,1.0,0.7957291666666667,1.0,0.00023689445712007888
102,2550,0.04550401981060321,0.03533079990973839,1,108059.70575834424,1080p,1,JPEG,cloud,114.212.81.11,0.035004065586970404,114.212.81.11,0.006952102367694557,747125,1.0,0.0224375,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0003267343227679913,114.212.81.11,0.00322111753317026,70137,1.0,0.7757291666666667,1.0,0.00023689445712007888
103,2575,0.04429482496701754,0.035518802129305325,1,98658.41160398535,1080p,1,JPEG,cloud,114.212.81.11,0.03519601088303786,114.212.81.11,0.006032109260559082,749435,1.0,0.022770833333333334,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00032279124626746547,114.212.81.11,0.0027439135771531327,72905,1.0,0.7593333333333333,1.0,0.00023689445712007888
104,2600,0.04311457047095666,0.03446781635284424,1,111805.39470895007,1080p,1,JPEG,cloud,114.212.81.11,0.03417358948634221,114.212.81.11,0.006030238591707676,723638,1.0,0.022750000000000003,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00029422686650202825,114.212.81.11,0.0026165155264047473,61813,1.0,0.780125,1.0,0.00023689445712007888
105,2625,0.044137422855083756,0.03512778648963341,1,111805.39470895007,1080p,1,JPEG,cloud,114.212.81.11,0.03489230229304387,114.212.81.11,0.006180506486159108,693140,1.0,0.022500000000000003,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00023548419658954328,114.212.81.11,0.0028291298792912406,74840,1.0,0.8428333333333332,1.0,0.00023689445712007888
106,2650,0.04349591181828426,0.03459539780249962,1,96220.06315479444,1080p,1,JPEG,cloud,114.212.81.11,0.034273587740384616,114.212.81.11,0.0061727028626662045,734212,1.0,0.02291666666666667,1.0,0.0003968763110835171,cloud,114.212.81.11,0.000321810062115009,114.212.81.11,0.002727811153118427,75511,1.0,0.7859791666666666,1.0,0.00023689445712007888
107,2675,0.04298831866337703,0.0343703031539917,1,107090.31567072497,1080p,1,JPEG,cloud,114.212.81.11,0.03407900150005634,114.212.81.11,0.005842062143179089,745679,1.0,0.0228125,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002913016539353591,114.212.81.11,0.0027759533662062427,70325,1.0,0.8192291666666667,1.0,0.00023689445712007888
108,2700,0.044324746498694785,0.034868011107811556,1,107090.31567072497,1080p,1,JPEG,cloud,114.212.81.11,0.0345695293866671,114.212.81.11,0.006798560802753158,751657,1.0,0.022479166666666665,1.0,0.0003968763110835171,cloud,114.212.81.11,0.0002984817211444561,114.212.81.11,0.002658174588130071,73670,1.0,0.8243125,1.0,0.00023689445712007888
109,2725,0.04336800025059627,0.03504649492410513,1,107932.52291753577,1080p,1,JPEG,cloud,114.212.81.11,0.03475401951716496,114.212.81.11,0.0055717871739314195,725695,1.0,0.022583333333333334,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002924754069401668,114.212.81.11,0.0027497181525597205,76125,1.0,0.8415208333333334,1.0,0.00023689445712007888
110,2750,0.04348086393796481,0.034812175310575046,1,108856.62626134009,1080p,1,JPEG,cloud,114.212.81.11,0.03453404169816237,114.212.81.11,0.0058716810666597855,740871,1.0,0.022958333333333334,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002781336124126728,114.212.81.11,0.0027970075607299805,61964,1.0,0.7988749999999999,1.0,0.00023689445712007888
111,2775,0.045637974372276895,0.03677442440619835,1,99791.7269553778,1080p,1,JPEG,cloud,114.212.81.11,0.03646452610309307,114.212.81.11,0.0061075412310086785,729629,1.0,0.022624999999999996,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00030989830310528097,114.212.81.11,0.0027560087350698616,75523,1.0,0.7908749999999999,1.0,0.00023689445712007888
112,2800,0.04358834486741286,0.0344768395790687,1,99791.7269553778,1080p,1,JPEG,cloud,114.212.81.11,0.03416255804208609,114.212.81.11,0.006394184552706204,744833,1.0,0.022750000000000003,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00031428153698260966,114.212.81.11,0.002717320735637958,70784,1.0,0.7790416666666666,1.0,0.00023689445712007888
113,2825,0.04623018778287447,0.037316716634310215,1,105044.85003384839,1080p,1,JPEG,cloud,114.212.81.11,0.03701748297764705,114.212.81.11,0.00605211808131291,753988,1.0,0.022291666666666668,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00029923365666316106,114.212.81.11,0.002861353067251352,73821,1.0,0.7650833333333334,1.0,0.00023689445712007888
114,2850,0.04470645464383639,0.03600428654597356,1,109804.47251232923,1080p,1,JPEG,cloud,114.212.81.11,0.03570080720461332,114.212.81.11,0.006086807984572187,761963,1.0,0.02266666666666667,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0003034793413602389,114.212.81.11,0.00261536011329064,82298,1.0,0.7555000000000001,1.0,0.00023689445712007888
115,2875,0.04477344109461858,0.03602043481973501,1,109804.47251232923,1080p,1,JPEG,cloud,114.212.81.11,0.0357362123636099,114.212.81.11,0.006122075594388522,736645,1.0,0.022416666666666665,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00028422245612511266,114.212.81.11,0.002630930680495042,62422,1.0,0.7791041666666666,1.0,0.00023689445712007888
116,2900,0.04664053366734432,0.03796185896946833,1,108367.27087915319,1080p,1,JPEG,cloud,114.212.81.11,0.0376665867291964,114.212.81.11,0.005677608343271114,721278,1.0,0.022125000000000002,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002952722402719351,114.212.81.11,0.0030010663546048678,75900,1.0,0.8070416666666667,1.0,0.00023689445712007888
117,2925,0.04429942827958327,0.03614679666665884,1,94972.6782058368,1080p,1,JPEG,cloud,114.212.81.11,0.035800667909475475,114.212.81.11,0.005589934495779179,742728,1.0,0.022375000000000003,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0003461287571833684,114.212.81.11,0.002562697117145245,75516,1.0,0.7313333333333333,1.0,0.00023689445712007888
118,2950,0.045916649011465215,0.037456549130953275,1,93179.88738554517,1080p,1,JPEG,cloud,114.212.81.11,0.037065010804396406,114.212.81.11,0.005775103202232949,754735,1.0,0.022479166666666665,1.0,0.00032122233293910063,cloud,114.212.81.11,0.000391538326556866,114.212.81.11,0.002684996678278996,74694,1.0,0.7080000000000001,1.0,0.00023689445712007888
119,2975,0.04844374840076153,0.03804035370166485,1,93179.88738554517,1080p,1,JPEG,cloud,114.212.81.11,0.037749290466308594,114.212.81.11,0.007389270342313327,737490,1.0,0.022083333333333333,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00029106323535625753,114.212.81.11,0.0030141243567833537,61006,1.0,0.7323750000000001,1.0,0.00023689445712007888
120,3000,0.043840389985304616,0.03485680543459379,1,103252.45348694043,1080p,1,JPEG,cloud,114.212.81.11,0.0345832292850201,114.212.81.11,0.006065194423382096,732885,1.0,0.022250000000000002,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00027357614957369293,114.212.81.11,0.002918390127328726,62124,1.0,0.7496875,1.0,0.00023689445712007888
121,3025,0.04599982958573561,0.03595978480118972,1,80629.59325877539,1080p,1,JPEG,cloud,114.212.81.11,0.03567903775435228,114.212.81.11,0.007249639584467955,720986,1.0,0.0226875,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002807470468374399,114.212.81.11,0.0027904052000779374,75494,1.0,0.7583958333333333,1.0,0.00023689445712007888
122,3050,0.044160219339224004,0.03552517524132362,1,80629.59325877539,1080p,1,JPEG,cloud,114.212.81.11,0.0352168449988732,114.212.81.11,0.0056913174115694465,739335,1.0,0.022291666666666668,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0003083302424504207,114.212.81.11,0.002943726686330942,76339,1.0,0.6669999999999999,1.0,0.00023689445712007888
123,3075,0.044926625031691335,0.036157314593975365,1,85182.81443963465,1080p,1,JPEG,cloud,114.212.81.11,0.03588955218975361,114.212.81.11,0.006105936490572415,747136,1.0,0.022104166666666664,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002677624042217548,114.212.81.11,0.0026633739471435547,70140,1.0,0.7116875,1.0,0.00023689445712007888
124,3100,0.0435647414280818,0.035037645926842324,1,97503.3811865437,1080p,1,JPEG,cloud,114.212.81.11,0.0347367891898522,114.212.81.11,0.005912459813631497,749435,1.0,0.022604166666666665,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0003008567369901217,114.212.81.11,0.0026146356876079854,72905,1.0,0.7351041666666666,1.0,0.00023689445712007888
125,3125,0.044003844261169434,0.03564123006967398,1,107437.5287240011,1080p,1,JPEG,cloud,114.212.81.11,0.035300144782433145,114.212.81.11,0.005785162632281959,723638,1.0,0.022479166666666665,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0003410852872408353,114.212.81.11,0.0025774515592134916,61823,1.0,0.6727291666666666,1.0,0.00023689445712007888
126,3150,0.04413067377530611,0.034818832690899186,1,107437.5287240011,1080p,1,JPEG,cloud,114.212.81.11,0.03451084173642672,114.212.81.11,0.006546579874478854,693140,1.0,0.022750000000000003,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00030799095447246847,114.212.81.11,0.002765261209928072,74829,1.0,0.7181875,1.0,0.00023689445712007888
127,3175,0.04473501902360182,0.03526960886441744,1,97485.99967499096,1080p,1,JPEG,cloud,114.212.81.11,0.0349583992591271,114.212.81.11,0.006421171701871432,734219,1.0,0.022458333333333334,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00031120960529033956,114.212.81.11,0.003044238457312951,75517,1.0,0.6851666666666668,1.0,0.00023689445712007888
128,3200,0.044196440623356745,0.035194736260634206,1,100121.3938624696,1080p,1,JPEG,cloud,114.212.81.11,0.03495170519902156,114.212.81.11,0.00633777104891263,745689,1.0,0.022458333333333334,1.0,0.0003968763110835171,cloud,114.212.81.11,0.00024303106161264272,114.212.81.11,0.0026639333138099085,70335,1.0,0.7519583333333334,1.0,0.00023689445712007888
129,3225,0.04320026361025297,0.03464968387897198,1,87160.50179821362,1080p,1,JPEG,cloud,114.212.81.11,0.034340308262751654,114.212.81.11,0.005801952802217923,751657,1.0,0.022395833333333334,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0003093756162203275,114.212.81.11,0.0027486269290630636,73678,1.0,0.7146458333333334,1.0,0.00023689445712007888
130,3250,0.0439142630650447,0.03494014189793513,1,87160.50179821362,1080p,1,JPEG,cloud,114.212.81.11,0.034591344686654896,114.212.81.11,0.006030981357281029,725695,1.0,0.022708333333333334,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0003487972112802359,114.212.81.11,0.002943139809828538,76124,1.0,0.6802708333333333,1.0,0.00023689445712007888
131,3275,0.04308037574474628,0.03462511759537917,1,95337.6790975625,1080p,1,JPEG,cloud,114.212.81.11,0.03422619746281551,114.212.81.11,0.005864500999450684,740871,1.0,0.022479166666666665,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00039892013256366435,114.212.81.11,0.002590757149916429,61964,1.0,0.7155416666666666,1.0,0.00023689445712007888
132,3300,0.04408621788024902,0.03571504812974196,1,85739.90670108618,1080p,1,JPEG,cloud,114.212.81.11,0.03531197401193472,114.212.81.11,0.005713471999535195,729629,1.0,0.022229166666666664,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00040307411780724157,114.212.81.11,0.0026576977509718673,75514,1.0,0.6869375,1.0,0.00023689445712007888
133,3325,0.04411570842449482,0.03482614113734318,1,85739.90670108618,1080p,1,JPEG,cloud,114.212.81.11,0.0336688206746028,114.212.81.11,0.006406930776742793,744833,1.0,0.022854166666666665,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0011573204627403845,114.212.81.11,0.0028826365104088415,70780,1.0,0.6275208333333333,1.0,0.00023689445712007888
134,3350,0.04297714966994066,0.03378884608928974,1,106473.86257622814,1080p,1,JPEG,cloud,114.212.81.11,0.03348889717688927,114.212.81.11,0.0062646774145273115,753988,1.0,0.022729166666666665,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00029994891240046575,114.212.81.11,0.00292362616612361,73820,1.0,0.7382708333333333,1.0,0.00023689445712007888
135,3375,0.04424184102278489,0.036177717722379245,1,98008.42025050634,1080p,1,JPEG,cloud,114.212.81.11,0.03593813456021822,114.212.81.11,0.0052419442396897525,761964,1.0,0.022520833333333334,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00023958316216102013,114.212.81.11,0.0028221790607158956,82300,1.0,0.7900416666666666,1.0,0.00023689445712007888
136,3400,0.04560921742365911,0.03640146438892071,1,88795.907863844,1080p,1,JPEG,cloud,114.212.81.11,0.036122908959021933,114.212.81.11,0.00627403992872972,736645,1.0,0.022395833333333334,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00027855542989877553,114.212.81.11,0.0029337131060086763,62423,1.0,0.7660833333333333,1.0,0.00023689445712007888
137,3425,0.04560985931983361,0.03570986711061917,1,88795.907863844,1080p,1,JPEG,cloud,114.212.81.11,0.03541324688838078,114.212.81.11,0.006373368776761569,721278,1.0,0.022395833333333334,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002966202222383939,114.212.81.11,0.003526623432452862,75899,1.0,0.8034374999999999,1.0,0.00023689445712007888
138,3450,0.04563499414003812,0.03596234321594238,1,97444.02132856677,1080p,1,JPEG,cloud,114.212.81.11,0.03564236714289738,114.212.81.11,0.006385087966918945,742727,1.0,0.022250000000000002,1.0,0.00032122233293910063,cloud,114.212.81.11,0.000319976073044997,114.212.81.11,0.0032875629571767952,75516,1.0,0.7170833333333334,1.0,0.00023689445712007888
139,3475,0.04471724766951341,0.0364761444238516,1,96627.78941106213,1080p,1,JPEG,cloud,114.212.81.11,0.036131785466120794,114.212.81.11,0.005517491927513711,754735,1.0,0.022624999999999996,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0003443589577308068,114.212.81.11,0.0027236113181480994,74693,1.0,0.7592291666666667,1.0,0.00023689445712007888
140,3500,0.04409670829772949,0.034922379713792064,1,89220.4132769419,1080p,1,JPEG,cloud,114.212.81.11,0.0346074471106896,114.212.81.11,0.006424491222088151,737489,1.0,0.022229166666666664,1.0,0.0003968763110835171,cloud,114.212.81.11,0.00031493260310246394,114.212.81.11,0.0027498373618492717,61007,1.0,0.7292291666666667,1.0,0.00023689445712007888
141,3525,0.042837051244882435,0.03421234167539156,1,89220.4132769419,1080p,1,JPEG,cloud,114.212.81.11,0.03385790494772104,114.212.81.11,0.005728483200073242,732885,1.0,0.022479166666666665,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0003544367276705228,114.212.81.11,0.0028962263694176306,62134,1.0,0.7826666666666667,1.0,0.00023689445712007888
142,3550,0.04481716339404766,0.036138103558466986,1,98772.24032970936,1080p,1,JPEG,cloud,114.212.81.11,0.03586163887610802,114.212.81.11,0.005888755504901595,720986,1.0,0.0225625,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00027646468235896184,114.212.81.11,0.0027903043306790865,75491,1.0,0.7712916666666666,1.0,0.00023689445712007888
143,3575,0.045222062330979564,0.036054299427912787,1,108010.37257088012,1080p,1,JPEG,cloud,114.212.81.11,0.035628401316129245,114.212.81.11,0.006527763146620527,739335,1.0,0.022479166666666665,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00042589811178354116,114.212.81.11,0.002639999756446251,76329,1.0,0.7266875,1.0,0.00023689445712007888
144,3600,0.04468308045313909,0.03637300087855412,1,108010.37257088012,1080p,1,JPEG,cloud,114.212.81.11,0.03609664623553936,114.212.81.11,0.005547899466294512,747136,1.0,0.022416666666666665,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002763546430147611,114.212.81.11,0.002762180108290452,70149,1.0,0.7466458333333333,1.0,0.00023803176887811277
145,3625,0.04577299264761118,0.035984672032869786,1,90875.36859024012,1080p,1,JPEG,cloud,114.212.81.11,0.035698074560899004,114.212.81.11,0.006856689086327181,749423,1.0,0.0224375,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00028659747197077825,114.212.81.11,0.0029316315284142126,72893,1.0,0.7715416666666667,1.0,0.00023803176887811277
146,3650,0.04394394617814284,0.035796330525324896,1,88210.44835415234,1080p,1,JPEG,cloud,114.212.81.11,0.03552714677957388,114.212.81.11,0.005655765533447266,723638,1.0,0.022541666666666668,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002691837457510141,114.212.81.11,0.0024918501193706808,61823,1.0,0.7958124999999999,1.0,0.00023803176887811277
147,3675,0.04432986332820012,0.03543494297907902,1,98658.87395851624,1080p,1,JPEG,cloud,114.212.81.11,0.03515520462623009,114.212.81.11,0.006262036470266491,693140,1.0,0.022333333333333334,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002797383528489333,114.212.81.11,0.0026328838788546045,74840,1.0,0.7903125000000001,1.0,0.00023803176887811277
148,3700,0.043130810444171615,0.034286086375896745,1,98658.87395851624,1080p,1,JPEG,cloud,114.212.81.11,0.03395959047170786,114.212.81.11,0.005922610943134017,734219,1.0,0.022874999999999996,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0003264959041888897,114.212.81.11,0.0029221131251408504,75505,1.0,0.727,1.0,0.00023803176887811277
149,3725,0.044342838800870456,0.03532056625072772,1,108745.53104071961,1080p,1,JPEG,cloud,114.212.81.11,0.035055343921367936,114.212.81.11,0.006372616841242865,745690,1.0,0.022624999999999996,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00026522232935978816,114.212.81.11,0.002649655708899865,70328,1.0,0.7468125,1.0,0.00023803176887811277
