n_loop,frame_id,all_delay,proc_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_trans_data_size,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_trans_data_size,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
76,380.0,0.04759796460469564,0.02837185064951579,1,83828.20360760999,480p,5,JPEG,cloud,114.212.81.11,0.027120272318522137,114.212.81.11,0.007526119550069172,183032,1.0,0.030708333333333334,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0012515783309936523,114.212.81.11,0.011699994405110678,16960,1.0,0.7927916666666667,1.0,0.0002435970144140921
77,385.0,0.04905390739440918,0.028368393580118816,1,83828.20360760999,480p,5,JPEG,cloud,114.212.81.11,0.027216116587320965,114.212.81.11,0.009206891059875485,187740,1.0,0.029312499999999995,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0011522769927978516,114.212.81.11,0.011478622754414877,20005,1.0,0.7403750000000001,1.0,0.0002435970144140921
78,390.0,0.16419037183125812,0.024299343427022297,1,80124.45291550586,480p,5,JPEG,cloud,114.212.81.11,0.023196101188659668,114.212.81.11,0.129701296488444,182354,1.0,0.03141666666666667,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0011032422383626301,114.212.81.11,0.010189731915791828,15667,1.0,0.7743541666666668,1.0,0.0002435970144140921
79,395.0,0.06191122531890869,0.024796247482299805,1,80124.45291550586,480p,5,JPEG,cloud,114.212.81.11,0.023518840471903484,114.212.81.11,0.02624813715616862,191709,1.0,0.03245833333333333,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0012774070103963215,114.212.81.11,0.010866840680440266,24391,1.0,0.7262916666666666,1.0,0.0002435970144140921
80,400.0,0.04291224479675293,0.024196704228719078,1,80124.45291550586,480p,5,JPEG,cloud,114.212.81.11,0.022968451182047527,114.212.81.11,0.00864768028259277,182477,1.0,0.03172916666666667,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0012282530466715496,114.212.81.11,0.010067860285441082,16974,1.0,0.7519375,1.0,0.0002435970144140921
81,405.0,0.04797244071960449,0.028698444366455078,1,82176.73270528259,480p,5,JPEG,cloud,114.212.81.11,0.027399500211079914,114.212.81.11,0.008763074874877933,186719,1.0,0.030395833333333334,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0012989441553751628,114.212.81.11,0.010510921478271484,19645,1.0,0.7611041666666667,1.0,0.0002435970144140921
82,410.0,0.045626163482666016,0.02841329574584961,1,82176.73270528259,480p,5,JPEG,cloud,114.212.81.11,0.02713783582051595,114.212.81.11,0.007222056388854984,187929,1.0,0.029416666666666664,1.0,0.0003176132636269396,cloud,114.212.81.11,0.001275459925333659,114.212.81.11,0.009990811347961426,19758,1.0,0.8274166666666667,1.0,0.0002435970144140921
83,415.0,0.16464364528656006,0.026635050773620605,1,82176.73270528259,480p,5,JPEG,cloud,114.212.81.11,0.025458494822184246,114.212.81.11,0.1259517272313436,189543,1.0,0.03,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0011765559514363606,114.212.81.11,0.012056867281595865,23829,1.0,0.7853125,1.0,0.0002435970144140921
84,420.0,0.0485756794611613,0.02634290854136149,1,82176.73270528259,480p,5,JPEG,cloud,114.212.81.11,0.024994452794392902,114.212.81.11,0.01152598857879639,182318,1.0,0.029166666666666664,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0013484557469685872,114.212.81.11,0.010706782341003418,16542,1.0,0.7857708333333333,1.0,0.0002435970144140921
85,425.0,0.04568858941396077,0.02861507733662923,1,57826.33510713159,480p,5,JPEG,cloud,114.212.81.11,0.02738042672475179,114.212.81.11,0.007020195325215656,182870,1.0,0.029145833333333333,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0012346506118774414,114.212.81.11,0.010053316752115885,16082,1.0,0.8026041666666667,1.0,0.0002435970144140921
86,430.0,0.04688819249471028,0.028707702954610188,1,57826.33510713159,480p,5,JPEG,cloud,114.212.81.11,0.02739548683166504,114.212.81.11,0.00819269816080729,188829,1.0,0.030395833333333334,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0013122161229451497,114.212.81.11,0.009987791379292805,19834,1.0,0.8016041666666666,1.0,0.0002435970144140921
87,435.0,0.05460214614868164,0.029256621996561687,1,57826.33510713159,480p,5,JPEG,cloud,114.212.81.11,0.028029680252075195,114.212.81.11,0.009815613428751625,184380,1.0,0.030958333333333334,1.0,0.0003176132636269396,cloud,114.212.81.11,0.001226941744486491,114.212.81.11,0.015529910723368326,17234,1.0,0.7521874999999999,1.0,0.0002435970144140921
88,440.0,0.07469483216603597,0.023455818494160972,1,57826.33510713159,480p,5,JPEG,cloud,114.212.81.11,0.022278706232706707,114.212.81.11,0.04114719231923421,192735,1.0,0.031166666666666665,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0011771122614542644,114.212.81.11,0.010091821352640789,24595,1.0,0.7545208333333333,1.0,0.0002435970144140921
89,445.0,0.06089377403259277,0.023442665735880535,1,86372.14931139551,480p,5,JPEG,cloud,114.212.81.11,0.02249447504679362,114.212.81.11,0.027128696441650387,182290,1.0,0.0339375,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0009481906890869141,114.212.81.11,0.01032241185506185,16205,1.0,0.7925833333333334,1.0,0.0002435970144140921
90,450.0,0.04135505358378093,0.024089694023132324,1,86372.14931139551,480p,5,JPEG,cloud,114.212.81.11,0.02286859353383382,114.212.81.11,0.00722618897755941,188366,1.0,0.030354166666666665,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0012211004892985027,114.212.81.11,0.010039170583089193,19748,1.0,0.8078541666666667,1.0,0.0002435970144140921
91,455.0,0.04426840941111247,0.024547656377156578,1,86372.14931139551,480p,5,JPEG,cloud,114.212.81.11,0.023315707842508953,114.212.81.11,0.008344332377115887,184041,1.0,0.029770833333333333,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0012319485346476238,114.212.81.11,0.011376420656840008,17029,1.0,0.776125,1.0,0.0002435970144140921
92,460.0,0.056207895278930664,0.02905440330505371,1,86372.14931139551,480p,5,JPEG,cloud,114.212.81.11,0.027910749117533367,114.212.81.11,0.01591058572133382,192777,1.0,0.028583333333333332,1.0,0.0003176132636269396,cloud,114.212.81.11,0.001143654187520345,114.212.81.11,0.011242906252543131,24628,1.0,0.7464583333333333,1.0,0.0002435970144140921
93,465.0,0.10888544718424478,0.024418274561564125,1,81889.50547566345,480p,5,JPEG,cloud,114.212.81.11,0.023247559865315754,114.212.81.11,0.07438063621520996,183009,1.0,0.03135416666666666,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0011707146962483723,114.212.81.11,0.010086536407470703,16302,1.0,0.7588125,1.0,0.0002435970144140921
94,470.0,0.05309092998504639,0.02376242478688558,1,81889.50547566345,480p,5,JPEG,cloud,114.212.81.11,0.02274163564046224,114.212.81.11,0.019035617510477703,188615,1.0,0.03204166666666667,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0010207891464233398,114.212.81.11,0.010292887687683105,20027,1.0,0.8396666666666667,1.0,0.0002435970144140921
95,475.0,0.042988697687784835,0.024135311444600422,1,81889.50547566345,480p,5,JPEG,cloud,114.212.81.11,0.02294464906056722,114.212.81.11,0.008196433385213218,182258,1.0,0.03175,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0011906623840332031,114.212.81.11,0.010656952857971191,15464,1.0,0.8053750000000001,1.0,0.0002435970144140921
96,480.0,0.05106973648071289,0.0289303461710612,1,81889.50547566345,480p,5,JPEG,cloud,114.212.81.11,0.027567148208618164,114.212.81.11,0.010924696922302246,192611,1.0,0.030208333333333334,1.0,0.0003176132636269396,cloud,114.212.81.11,0.001363197962443034,114.212.81.11,0.011214693387349447,24504,1.0,0.7239791666666666,1.0,0.0002435970144140921
97,485.0,0.046832005182902016,0.02923242251078288,1,82730.65506952796,480p,5,JPEG,cloud,114.212.81.11,0.027834335962931316,114.212.81.11,0.007685025533040363,183032,1.0,0.031166666666666665,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0013980865478515625,114.212.81.11,0.009914557139078775,16960,1.0,0.7596458333333334,1.0,0.0002435970144140921
98,490.0,0.13759962717692056,0.02413837114969889,1,82730.65506952796,480p,5,JPEG,cloud,114.212.81.11,0.02290793259938558,114.212.81.11,0.10129034519195557,187729,1.0,0.0318125,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0012304385503133137,114.212.81.11,0.012170910835266113,19994,1.0,0.7707083333333333,1.0,0.0002435970144140921
99,495.0,0.046870311101277665,0.02563365300496419,1,82730.65506952796,480p,5,JPEG,cloud,114.212.81.11,0.023856520652770996,114.212.81.11,0.010274449984232582,182340,1.0,0.032,1.0,0.00034064761776632,cloud,114.212.81.11,0.0017771323521931965,114.212.81.11,0.01096220811208089,15653,1.0,0.5794791666666667,1.0,0.0002435970144140921
100,500.0,0.050005435943603516,0.02899034818013509,1,87990.90819019885,480p,5,JPEG,cloud,114.212.81.11,0.027667522430419922,114.212.81.11,0.011070013046264648,191709,1.0,0.027583333333333335,1.0,0.00034064761776632,cloud,114.212.81.11,0.0013228257497151692,114.212.81.11,0.009945074717203775,24393,1.0,0.7755208333333333,1.0,0.0002435970144140921
101,505.0,0.046086907386779785,0.029458125432332356,1,87990.90819019885,480p,5,JPEG,cloud,114.212.81.11,0.027951955795288086,114.212.81.11,0.006840785344441734,182465,1.0,0.0273125,1.0,0.00034064761776632,cloud,114.212.81.11,0.0015061696370442708,114.212.81.11,0.009787996610005695,16960,1.0,0.79575,1.0,0.0002435970144140921
102,510.0,0.04787592093149821,0.028578996658325195,1,87990.90819019885,480p,5,JPEG,cloud,114.212.81.11,0.02745358149210612,114.212.81.11,0.008343180020650227,186718,1.0,0.030333333333333334,1.0,0.00034064761776632,cloud,114.212.81.11,0.0011254151662190754,114.212.81.11,0.010953744252522785,19643,1.0,0.7919583333333334,1.0,0.0002435970144140921
103,515.0,0.10103678703308105,0.02396361033121745,1,87990.90819019885,480p,5,JPEG,cloud,114.212.81.11,0.02275538444519043,114.212.81.11,0.06592114766438802,187916,1.0,0.0305,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0012082258860270183,114.212.81.11,0.011152029037475586,19744,1.0,0.7638541666666666,1.0,0.0002435970144140921
104,520.0,0.048920949300130204,0.02480276425679525,1,84149.1130163025,480p,5,JPEG,cloud,114.212.81.11,0.02375320593516032,114.212.81.11,0.013894200325012204,189559,1.0,0.029229166666666667,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0010495583216349285,114.212.81.11,0.010223984718322754,23855,1.0,0.7814166666666668,1.0,0.0002435970144140921
105,525.0,0.04096786181131999,0.024428566296895344,1,84149.1130163025,480p,5,JPEG,cloud,114.212.81.11,0.023225982983907063,114.212.81.11,0.006434520085652672,182306,1.0,0.031375,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0012025833129882812,114.212.81.11,0.010104775428771973,16530,1.0,0.7672916666666666,1.0,0.0002435970144140921
106,530.0,0.04775754610697428,0.02874135971069336,1,84149.1130163025,480p,5,JPEG,cloud,114.212.81.11,0.027453939119974773,114.212.81.11,0.008240183194478352,182870,1.0,0.029083333333333333,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0012874205907185872,114.212.81.11,0.01077600320180257,16083,1.0,0.7698333333333333,1.0,0.0002435970144140921
107,535.0,0.04954397678375244,0.028742074966430664,1,84149.1130163025,480p,5,JPEG,cloud,114.212.81.11,0.027130643526713055,114.212.81.11,0.009825785954793293,188829,1.0,0.030687500000000003,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0016114314397176106,114.212.81.11,0.010976115862528482,19834,1.0,0.7655416666666667,1.0,0.0002435970144140921
108,540.0,0.16630621751149496,0.02419873078664144,1,84932.37685160413,480p,5,JPEG,cloud,114.212.81.11,0.02305750052134196,114.212.81.11,0.13199122746785483,184377,1.0,0.03160416666666666,1.0,0.00034064761776632,cloud,114.212.81.11,0.0011412302652994792,114.212.81.11,0.010116259256998699,17230,1.0,0.7781041666666667,1.0,0.0002435970144140921
109,545.0,0.059539596239725746,0.02386653423309326,1,84932.37685160413,480p,5,JPEG,cloud,114.212.81.11,0.0228038231531779,114.212.81.11,0.026087721188863117,192734,1.0,0.03195833333333333,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0010627110799153645,114.212.81.11,0.009585340817769367,24595,1.0,0.7737291666666667,1.0,0.0002435970144140921
110,550.0,0.046563188234965004,0.024000247319539387,1,84932.37685160413,480p,5,JPEG,cloud,114.212.81.11,0.022819121678670246,114.212.81.11,0.012307922045389812,182290,1.0,0.0319375,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0011811256408691406,114.212.81.11,0.010255018870035807,16192,1.0,0.781,1.0,0.0002435970144140921
111,555.0,0.04762613773345947,0.029148777325948082,1,84932.37685160413,480p,5,JPEG,cloud,114.212.81.11,0.027930061022440594,114.212.81.11,0.007757862408955891,188366,1.0,0.028583333333333332,1.0,0.0003176132636269396,cloud,114.212.81.11,0.001218716303507487,114.212.81.11,0.010719497998555502,19747,1.0,0.8159583333333332,1.0,0.0002435970144140921
112,560.0,0.046347220738728837,0.02902400493621826,1,85089.05455887427,480p,5,JPEG,cloud,114.212.81.11,0.027710636456807453,114.212.81.11,0.0073362191518147775,184042,1.0,0.030041666666666664,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0013133684794108074,114.212.81.11,0.0099869966506958,17039,1.0,0.7811458333333333,1.0,0.0002435970144140921
113,565.0,0.14018515745798749,0.024863163630167644,1,85089.05455887427,480p,5,JPEG,cloud,114.212.81.11,0.023749828338623047,114.212.81.11,0.10457154115041098,192776,1.0,0.030687500000000003,1.0,0.00034064761776632,cloud,114.212.81.11,0.0011133352915445964,114.212.81.11,0.010750452677408855,24628,1.0,0.7682291666666666,1.0,0.0002435970144140921
114,570.0,0.06157529354095459,0.024592916170756023,1,85089.05455887427,480p,5,JPEG,cloud,114.212.81.11,0.02362040678660075,114.212.81.11,0.026931047439575192,183009,1.0,0.030854166666666665,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0009725093841552734,114.212.81.11,0.010051329930623373,16303,1.0,0.7741875,1.0,0.0002435970144140921
115,575.0,0.04762736956278483,0.028726776440938313,1,85089.05455887427,480p,5,JPEG,cloud,114.212.81.11,0.02763672669728597,114.212.81.11,0.008251349131266277,188604,1.0,0.030125,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0010900497436523438,114.212.81.11,0.01064924399058024,20017,1.0,0.7535833333333333,1.0,0.0002435970144140921
116,580.0,0.04652881622314453,0.02927696704864502,1,82118.45510270263,480p,5,JPEG,cloud,114.212.81.11,0.027974645296732586,114.212.81.11,0.007298549016316731,182270,1.0,0.028520833333333332,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0013023217519124348,114.212.81.11,0.00995330015818278,15474,1.0,0.7617291666666667,1.0,0.0002435970144140921
117,585.0,0.04720413684844971,0.02877660592397054,1,82118.45510270263,480p,5,JPEG,cloud,114.212.81.11,0.02756333351135254,114.212.81.11,0.007752656936645508,192600,1.0,0.0276875,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0012132724126180012,114.212.81.11,0.010674873987833658,24493,1.0,0.7907291666666666,1.0,0.0002435970144140921
118,590.0,0.047915101051330566,0.028350989023844402,1,82118.45510270263,480p,5,JPEG,cloud,114.212.81.11,0.02702927589416504,114.212.81.11,0.008339166641235352,183033,1.0,0.028229166666666666,1.0,0.0003176132636269396,cloud,114.212.81.11,0.001321713129679362,114.212.81.11,0.011224945386250814,16951,1.0,0.805125,1.0,0.0002435970144140921
119,595.0,0.04678622881571452,0.028713504473368328,1,82118.45510270263,480p,5,JPEG,cloud,114.212.81.11,0.027386824289957683,114.212.81.11,0.010484377543131512,187727,1.0,0.029125,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0013266801834106445,114.212.81.11,0.007588346799214682,19993,1.0,0.7733541666666667,1.0,0.0002435970144140921
120,600.0,0.1813321908315023,0.023917555809020996,1,85481.94969803857,480p,5,JPEG,cloud,114.212.81.11,0.02275701363881429,114.212.81.11,0.1473576227823893,182341,1.0,0.0305,1.0,0.00034064761776632,cloud,114.212.81.11,0.0011605421702067058,114.212.81.11,0.01005701224009196,15654,1.0,0.7338749999999999,1.0,0.0002435970144140921
121,605.0,0.055814385414123535,0.024523059527079265,1,85481.94969803857,480p,5,JPEG,cloud,114.212.81.11,0.023444056510925293,114.212.81.11,0.01909637451171875,191711,1.0,0.029604166666666668,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0010790030161539714,114.212.81.11,0.012194951375325521,24395,1.0,0.7948124999999999,1.0,0.0002435970144140921
122,610.0,0.04393895467122396,0.02454868952433268,1,85481.94969803857,480p,5,JPEG,cloud,114.212.81.11,0.023212393124898274,114.212.81.11,0.008460998535156253,182478,1.0,0.029895833333333333,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0013362963994344075,114.212.81.11,0.010929266611735025,16985,1.0,0.7422708333333333,1.0,0.0002435970144140921
123,615.0,0.04838923613230387,0.02901860078175863,1,82743.60665491626,480p,5,JPEG,cloud,114.212.81.11,0.027777830759684246,114.212.81.11,0.009277900060017902,186720,1.0,0.028729166666666667,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0012407700220743816,114.212.81.11,0.010092735290527344,19635,1.0,0.7988125,1.0,0.0002435970144140921
124,620.0,0.046489993731180825,0.02861364682515462,1,82743.60665491626,480p,5,JPEG,cloud,114.212.81.11,0.02737903594970703,114.212.81.11,0.0072106122970581055,187929,1.0,0.030416666666666665,1.0,0.0003176132636269396,cloud,114.212.81.11,0.001234610875447591,114.212.81.11,0.010665734608968098,19758,1.0,0.8312708333333333,1.0,0.0002435970144140921
125,625.0,0.16398497422536215,0.024119853973388672,1,82743.60665491626,480p,5,JPEG,cloud,114.212.81.11,0.022890726725260418,114.212.81.11,0.12923745314280194,189555,1.0,0.03183333333333333,1.0,0.00034064761776632,cloud,114.212.81.11,0.0012291272481282551,114.212.81.11,0.010627667109171549,23850,1.0,0.7276041666666666,1.0,0.0002435970144140921
126,630.0,0.05080068111419678,0.03015899658203125,1,82743.60665491626,480p,5,JPEG,cloud,114.212.81.11,0.028797626495361328,114.212.81.11,0.009421189626057945,182306,1.0,0.030125,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0013613700866699219,114.212.81.11,0.011220494906107584,16521,1.0,0.6811875,1.0,0.0002435970144140921
127,635.0,0.04528689384460449,0.02813585599263509,1,87952.4256021704,480p,5,JPEG,cloud,114.212.81.11,0.026934027671813965,114.212.81.11,0.0070062478383382185,182869,1.0,0.030916666666666665,1.0,0.0003176132636269396,cloud,114.212.81.11,0.0012018283208211262,114.212.81.11,0.010144790013631184,16081,1.0,0.7711666666666667,1.0,0.0002435970144140921
128,640.0,0.04645395278930664,0.029273589452107746,1,87952.4256021704,480p,5,JPEG,cloud,114.212.81.11,0.027687430381774902,114.212.81.11,0.006823460261027016,188829,1.0,0.030083333333333333,1.0,0.0003176132636269396,cloud,114.212.81.11,0.001586159070332845,114.212.81.11,0.010356903076171875,19833,1.0,0.7493333333333334,1.0,0.0002435970144140921
129,645.0,0.04602932929992676,0.029034733772277832,1,87952.4256021704,480p,5,JPEG,cloud,114.212.81.11,0.027769923210144043,114.212.81.11,0.006972153981526695,184380,1.0,0.028749999999999998,1.0,0.0003176132636269396,cloud,114.212.81.11,0.001264810562133789,114.212.81.11,0.010022441546122232,17234,1.0,0.7562083333333334,1.0,0.0002435970144140921
