n_loop,frame_id,all_delay,proc_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_trans_data_size,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_trans_data_size,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
153,765,0.040854970614115395,0.017508784929911293,1,91837.31049171338,360p,5,JPEG,cloud,114.212.81.11,0.016222556432088215,114.212.81.11,0.009218374888102215,120999,1.0,0.03635416666666667,1.0,0.000373402196397697,cloud,114.212.81.11,0.0012862284978230794,114.212.81.11,0.014127810796101887,13053,1.0,0.6645208333333333,1.0,0.00024271749332121253
154,770,0.18416174252827963,0.014286160469055176,1,102460.61352401586,360p,5,JPEG,cloud,114.212.81.11,0.01271208127339681,114.212.81.11,0.15857887268066406,120611,1.0,0.0409375,1.0,0.000373402196397697,cloud,114.212.81.11,0.001574079195658366,114.212.81.11,0.011296709378560385,13641,1.0,0.6539791666666667,1.0,0.00024271749332121253
155,775,0.0431985060373942,0.014716386795043945,1,102460.61352401586,360p,5,JPEG,cloud,114.212.81.11,0.013065536816914877,114.212.81.11,0.01879199345906575,126226,1.0,0.0371875,1.0,0.000373402196397697,cloud,114.212.81.11,0.001650849978129069,114.212.81.11,0.009690125783284506,16610,1.0,0.6271041666666667,1.0,0.00024271749332121253
156,780,0.036074201265970864,0.01549390951792399,1,102460.61352401586,360p,5,JPEG,cloud,114.212.81.11,0.01384127140045166,114.212.81.11,0.008192976315816242,118648,1.0,0.04008333333333334,1.0,0.000373402196397697,cloud,114.212.81.11,0.0016526381174723308,114.212.81.11,0.012387315432230633,10893,1.0,0.6165416666666667,1.0,0.00024271749332121253
157,785,0.03397258122762044,0.01784348487854004,1,102460.61352401586,360p,5,JPEG,cloud,114.212.81.11,0.016053318977355957,114.212.81.11,0.006675561269124348,120660,1.0,0.03672916666666667,1.0,0.000373402196397697,cloud,114.212.81.11,0.001790165901184082,114.212.81.11,0.009453535079956055,13000,1.0,0.6145208333333333,1.0,0.00024271749332121253
158,790,0.034069697062174484,0.01737523078918457,1,81705.130564172,360p,5,JPEG,cloud,114.212.81.11,0.015853246053059895,114.212.81.11,0.006328423817952476,117413,1.0,0.0371875,1.0,0.000373402196397697,cloud,114.212.81.11,0.0015219847361246746,114.212.81.11,0.010366042455037435,10545,1.0,0.6538958333333332,1.0,0.00024271749332121253
159,795,0.03576525052388509,0.018308281898498535,1,81705.130564172,360p,5,JPEG,cloud,114.212.81.11,0.016452908515930176,114.212.81.11,0.006526867548624676,124095,1.0,0.035833333333333335,1.0,0.000373402196397697,cloud,114.212.81.11,0.0018553733825683594,114.212.81.11,0.010930101076761881,16498,1.0,0.6492916666666667,1.0,0.00024271749332121253
160,800,0.15183214346567792,0.014472444852193195,1,81705.130564172,360p,5,JPEG,cloud,114.212.81.11,0.013031880060831705,114.212.81.11,0.12743882338205975,122703,1.0,0.039937499999999994,1.0,0.000373402196397697,cloud,114.212.81.11,0.001440564791361491,114.212.81.11,0.009920875231424969,15453,1.0,0.5445833333333333,1.0,0.00024271749332121253
161,805,0.04715847969055176,0.013600786526997883,1,81705.130564172,360p,5,JPEG,cloud,114.212.81.11,0.012512127558390299,114.212.81.11,0.02024710178375244,120632,1.0,0.03883333333333334,1.0,0.000373402196397697,cloud,114.212.81.11,0.0010886589686075847,114.212.81.11,0.013310591379801433,13075,1.0,0.62925,1.0,0.00024271749332121253
162,810,0.031177679697672524,0.015176852544148762,1,105456.31277611633,360p,5,JPEG,cloud,114.212.81.11,0.013510028521219889,114.212.81.11,0.005766948064168295,119559,1.0,0.035958333333333335,1.0,0.000373402196397697,cloud,114.212.81.11,0.0016668240229288738,114.212.81.11,0.010233879089355469,10759,1.0,0.6382708333333332,1.0,0.00024271749332121253
163,815,0.048078695933024086,0.028991063435872395,1,105456.31277611633,480p,5,JPEG,cloud,114.212.81.11,0.027147849400838215,114.212.81.11,0.00842603047688802,191709,1.0,0.028104166666666666,1.0,0.000373402196397697,cloud,114.212.81.11,0.0018432140350341797,114.212.81.11,0.010661602020263672,24394,1.0,0.6333541666666667,1.0,0.00024271749332121253
164,820,0.0466759999593099,0.029430588086446125,1,105456.31277611633,480p,5,JPEG,cloud,114.212.81.11,0.027559518814086914,114.212.81.11,0.007214506467183433,182477,1.0,0.030208333333333334,1.0,0.000373402196397697,cloud,114.212.81.11,0.0018710692723592122,114.212.81.11,0.010030905405680338,16985,1.0,0.6243958333333334,1.0,0.00024271749332121253
165,825,0.15763572851816815,0.023232539494832356,1,105456.31277611633,480p,5,JPEG,cloud,114.212.81.11,0.02216943105061849,114.212.81.11,0.12364041805267335,186708,1.0,0.032875,1.0,0.0003771325789640483,cloud,114.212.81.11,0.0010631084442138672,114.212.81.11,0.010762770970662435,19622,1.0,0.614625,1.0,0.00024271749332121253
166,830,0.05386869112650553,0.023395617802937828,1,101464.86120516235,480p,5,JPEG,cloud,114.212.81.11,0.02246526877085368,114.212.81.11,0.020316322644551594,187919,1.0,0.0324375,1.0,0.0003771325789640483,cloud,114.212.81.11,0.0009303490320841471,114.212.81.11,0.010156750679016113,19740,1.0,0.5891875,1.0,0.00024271749332121253
167,835,0.044649481773376465,0.025186618169148765,1,101464.86120516235,480p,5,JPEG,cloud,114.212.81.11,0.023818413416544598,114.212.81.11,0.008164127667744953,189548,1.0,0.0320625,1.0,0.0003771325789640483,cloud,114.212.81.11,0.0013682047526041667,114.212.81.11,0.011298735936482748,23842,1.0,0.6257916666666666,1.0,0.00024271749332121253
168,840,0.04785517851511637,0.02937336762746175,1,101464.86120516235,480p,5,JPEG,cloud,114.212.81.11,0.027324914932250977,114.212.81.11,0.007393399874369301,182317,1.0,0.03047916666666667,1.0,0.0003771325789640483,cloud,114.212.81.11,0.002048452695210775,114.212.81.11,0.011088411013285318,16542,1.0,0.5885208333333334,1.0,0.00024271749332121253
169,845,0.050261219342549644,0.029870549837748207,1,101464.86120516235,480p,5,JPEG,cloud,114.212.81.11,0.027217706044514973,114.212.81.11,0.009019772211710613,182870,1.0,0.029312499999999995,1.0,0.0003771325789640483,cloud,114.212.81.11,0.002652843793233236,114.212.81.11,0.01137089729309082,16083,1.0,0.5327291666666666,1.0,0.00024271749332121253
170,850,0.11798469225565593,0.02404900391896566,1,103540.60079816772,480p,5,JPEG,cloud,114.212.81.11,0.022541205088297527,114.212.81.11,0.08383460839589436,188828,1.0,0.03233333333333333,1.0,0.0003771325789640483,cloud,114.212.81.11,0.0015077988306681316,114.212.81.11,0.010101079940795898,19833,1.0,0.5920833333333334,1.0,0.00024271749332121253
171,855,0.061366637547810875,0.023596723874409996,1,103540.60079816772,480p,5,JPEG,cloud,114.212.81.11,0.02243916193644206,114.212.81.11,0.024274508158365887,184379,1.0,0.03247916666666667,1.0,0.0003771325789640483,cloud,114.212.81.11,0.0011575619379679363,114.212.81.11,0.013495405515034994,17234,1.0,0.5924791666666667,1.0,0.00024271749332121253
172,860,0.04505717754364014,0.024309754371643066,1,103540.60079816772,480p,5,JPEG,cloud,114.212.81.11,0.0231550931930542,114.212.81.11,0.010059555371602379,192733,1.0,0.03145833333333333,1.0,0.0003771325789640483,cloud,114.212.81.11,0.0011546611785888672,114.212.81.11,0.010687867800394693,24595,1.0,0.5913333333333334,1.0,0.00024271749332121253
173,865,0.04728992780049642,0.028649489084879555,1,104726.24864070618,480p,5,JPEG,cloud,114.212.81.11,0.027395327885945637,114.212.81.11,0.008574604988098148,182289,1.0,0.029125,1.0,0.0003771325789640483,cloud,114.212.81.11,0.0012541611989339192,114.212.81.11,0.010065833727518717,16204,1.0,0.6253541666666667,1.0,0.00024271749332121253
174,870,0.04666546980539958,0.028741319974263508,1,104726.24864070618,480p,5,JPEG,cloud,114.212.81.11,0.027369141578674316,114.212.81.11,0.007632454236348472,188364,1.0,0.02789583333333333,1.0,0.0003771325789640483,cloud,114.212.81.11,0.0013721783955891926,114.212.81.11,0.010291695594787598,19747,1.0,0.5986041666666667,1.0,0.00024271749332121253
175,875,0.08510792255401611,0.028339942296346027,1,104726.24864070618,480p,5,JPEG,cloud,114.212.81.11,0.026781201362609863,114.212.81.11,0.04564432303110759,184042,1.0,0.029791666666666664,1.0,0.0003771325789640483,cloud,114.212.81.11,0.0015587409337361653,114.212.81.11,0.0111236572265625,17040,1.0,0.6398750000000001,1.0,0.00024271749332121253
176,880,0.04997742176055908,0.02922348181406657,1,104726.24864070618,480p,5,JPEG,cloud,114.212.81.11,0.027997056643168133,114.212.81.11,0.009234984715779621,192777,1.0,0.029750000000000002,1.0,0.0003814543636445771,cloud,114.212.81.11,0.0012264251708984375,114.212.81.11,0.01151895523071289,24631,1.0,0.6171458333333334,1.0,0.00024271749332121253
177,885,0.04831886291503906,0.02945701281229655,1,85492.01739703797,480p,5,JPEG,cloud,114.212.81.11,0.027723948160807293,114.212.81.11,0.008895357449849445,183010,1.0,0.030041666666666664,1.0,0.0003814543636445771,cloud,114.212.81.11,0.0017330646514892578,114.212.81.11,0.009966492652893066,16314,1.0,0.6535000000000001,1.0,0.00024271749332121253
178,890,0.04773704210917155,0.02960820992787679,1,85492.01739703797,480p,5,JPEG,cloud,114.212.81.11,0.027628858884175617,114.212.81.11,0.008078257242838543,188614,1.0,0.03014583333333333,1.0,0.0003814543636445771,cloud,114.212.81.11,0.001979351043701172,114.212.81.11,0.010050574938456217,20018,1.0,0.6253125,1.0,0.00024271749332121253
179,895,0.050399581591288246,0.02904840310414632,1,85492.01739703797,480p,5,JPEG,cloud,114.212.81.11,0.027795990308125813,114.212.81.11,0.009096344312032063,182271,1.0,0.027458333333333335,1.0,0.0003814543636445771,cloud,114.212.81.11,0.0012524127960205078,114.212.81.11,0.012254834175109863,15478,1.0,0.6278750000000001,1.0,0.00024271749332121253
180,900,0.1426571210225423,0.026819705963134766,1,85492.01739703797,480p,5,JPEG,cloud,114.212.81.11,0.025260130564371746,114.212.81.11,0.10399234294891356,192611,1.0,0.030229166666666665,1.0,0.0003838806287283828,cloud,114.212.81.11,0.0015595753987630208,114.212.81.11,0.011845072110493977,24504,1.0,0.6176458333333333,1.0,0.00024271749332121253
181,905,0.05246647198994954,0.024030327796936035,1,93985.10120600635,480p,5,JPEG,cloud,114.212.81.11,0.022844831148783367,114.212.81.11,0.01796150207519531,183031,1.0,0.03189583333333333,1.0,0.0003937828231016648,cloud,114.212.81.11,0.0011854966481526692,114.212.81.11,0.010474642117818195,16960,1.0,0.6373333333333333,1.0,0.00024271749332121253
182,910,0.040282249450683594,0.023015856742858887,1,93985.10120600635,480p,5,JPEG,cloud,114.212.81.11,0.021622419357299805,114.212.81.11,0.007363875706990559,187739,1.0,0.03047916666666667,1.0,0.0003937828231016648,cloud,114.212.81.11,0.001393437385559082,114.212.81.11,0.009902517000834147,19996,1.0,0.5891875,1.0,0.00024271749332121253
183,915,0.04762756824493408,0.029020388921101887,1,93985.10120600635,480p,5,JPEG,cloud,114.212.81.11,0.027431249618530273,114.212.81.11,0.00820910930633545,182357,1.0,0.029083333333333333,1.0,0.0003937828231016648,cloud,114.212.81.11,0.0015891393025716145,114.212.81.11,0.010398070017496744,15662,1.0,0.606375,1.0,0.00024271749332121253
184,920,0.04854428768157959,0.028856356938680012,1,93985.10120600635,480p,5,JPEG,cloud,114.212.81.11,0.02692278226216634,114.212.81.11,0.008907318115234378,191711,1.0,0.029645833333333333,1.0,0.0003937828231016648,cloud,114.212.81.11,0.0019335746765136719,114.212.81.11,0.010780612627665201,24395,1.0,0.5696458333333334,1.0,0.00024271749332121253
185,925,0.15540874004364014,0.023873170216878254,1,101624.93753153052,480p,5,JPEG,cloud,114.212.81.11,0.022344668706258137,114.212.81.11,0.12052444616953532,182477,1.0,0.02952083333333333,1.0,0.0003937828231016648,cloud,114.212.81.11,0.0015285015106201172,114.212.81.11,0.011011123657226562,16973,1.0,0.62925,1.0,0.00024271749332121253
186,930,0.05209211508433024,0.023613333702087402,1,101624.93753153052,480p,5,JPEG,cloud,114.212.81.11,0.02279345194498698,114.212.81.11,0.018072724342346188,186706,1.0,0.0335,1.0,0.0003937828231016648,cloud,114.212.81.11,0.0008198817571004232,114.212.81.11,0.010406057039896647,19632,1.0,0.5853958333333333,1.0,0.00024271749332121253
187,935,0.04433929920196533,0.02482426166534424,1,101624.93753153052,480p,5,JPEG,cloud,114.212.81.11,0.02339319388071696,114.212.81.11,0.008301059405008953,187930,1.0,0.031145833333333334,1.0,0.0003937828231016648,cloud,114.212.81.11,0.0014310677846272786,114.212.81.11,0.01121397813161214,19760,1.0,0.5982291666666667,1.0,0.00024271749332121253
188,940,0.04986957708994547,0.02875987688700358,1,101624.93753153052,480p,5,JPEG,cloud,114.212.81.11,0.027294238408406574,114.212.81.11,0.010205189387003582,189545,1.0,0.0305,1.0,0.0003937828231016648,cloud,114.212.81.11,0.0014656384785970051,114.212.81.11,0.010904510815938313,23843,1.0,0.6319791666666666,1.0,0.00024271749332121253
189,945,0.04523388544718424,0.028690497080485027,1,88976.00079551636,480p,5,JPEG,cloud,114.212.81.11,0.027060190836588543,114.212.81.11,0.006942709287007649,182318,1.0,0.028208333333333335,1.0,0.0003937828231016648,cloud,114.212.81.11,0.0016303062438964844,114.212.81.11,0.009600679079691568,16543,1.0,0.6730624999999999,1.0,0.00024271749332121253
190,950,0.1315848429997762,0.02358376979827881,1,88976.00079551636,480p,5,JPEG,cloud,114.212.81.11,0.022229234377543133,114.212.81.11,0.09733064969380696,182869,1.0,0.034333333333333334,1.0,0.0003937828231016648,cloud,114.212.81.11,0.001354535420735677,114.212.81.11,0.01067042350769043,16081,1.0,0.6321249999999999,1.0,0.00024271749332121253
191,955,0.055117885271708175,0.024202704429626465,1,88976.00079551636,480p,5,JPEG,cloud,114.212.81.11,0.02270662784576416,114.212.81.11,0.019842584927876793,188828,1.0,0.03210416666666666,1.0,0.0003937828231016648,cloud,114.212.81.11,0.0014960765838623047,114.212.81.11,0.011072595914204916,19833,1.0,0.6452708333333333,1.0,0.00024271749332121253
192,960,0.045839945475260414,0.024592280387878418,1,88976.00079551636,480p,5,JPEG,cloud,114.212.81.11,0.023250341415405273,114.212.81.11,0.009792447090148926,184380,1.0,0.029833333333333333,1.0,0.0003937828231016648,cloud,114.212.81.11,0.0013419389724731445,114.212.81.11,0.011455217997233072,17223,1.0,0.71525,1.0,0.00024271749332121253
193,965,0.045962134997049965,0.02878717581431071,1,95071.89068402344,480p,5,JPEG,cloud,114.212.81.11,0.027698993682861328,114.212.81.11,0.007361690203348793,192724,1.0,0.0288125,1.0,0.0003937828231016648,cloud,114.212.81.11,0.0010881821314493816,114.212.81.11,0.009813268979390463,24586,1.0,0.6618958333333333,1.0,0.00024271749332121253
194,970,0.04763249556223552,0.028578917185465496,1,95071.89068402344,480p,5,JPEG,cloud,114.212.81.11,0.02723073959350586,114.212.81.11,0.008076985677083336,182301,1.0,0.029312499999999995,1.0,0.0003937828231016648,cloud,114.212.81.11,0.0013481775919596355,114.212.81.11,0.010976592699686687,16217,1.0,0.6604166666666667,1.0,0.00024271749332121253
195,975,0.12429952621459961,0.02438012758890788,1,95071.89068402344,480p,5,JPEG,cloud,114.212.81.11,0.02286986509958903,114.212.81.11,0.08939353624979654,188366,1.0,0.030354166666666665,1.0,0.0004074912208251669,cloud,114.212.81.11,0.0015102624893188477,114.212.81.11,0.010525862375895182,19748,1.0,0.7280208333333333,1.0,0.00024271749332121253
196,980,0.054116288820902504,0.025336503982543945,1,107292.42905401587,480p,5,JPEG,cloud,114.212.81.11,0.02283020814259847,114.212.81.11,0.01778701941172282,184041,1.0,0.02889583333333333,1.0,0.0004074912208251669,cloud,114.212.81.11,0.002506295839945475,114.212.81.11,0.010992765426635742,17040,1.0,0.6595416666666667,1.0,0.00024271749332121253
197,985,0.04700847466786703,0.02703551451365153,1,107292.42905401587,480p,5,JPEG,cloud,114.212.81.11,0.023688475290934246,114.212.81.11,0.008139451344807942,192778,1.0,0.029291666666666664,1.0,0.0004074912208251669,cloud,114.212.81.11,0.003347039222717285,114.212.81.11,0.011833508809407553,24631,1.0,0.7014583333333334,1.0,0.00024271749332121253
198,990,0.04911915461222331,0.028725425402323403,1,107292.42905401587,480p,5,JPEG,cloud,114.212.81.11,0.027478655179341633,114.212.81.11,0.007558822631835941,183008,1.0,0.02904166666666667,1.0,0.0004074912208251669,cloud,114.212.81.11,0.0012467702229817708,114.212.81.11,0.012834906578063965,16312,1.0,0.8000833333333334,1.0,0.00024271749332121253
199,995,0.04782422383626302,0.029119451840718586,1,107292.42905401587,480p,5,JPEG,cloud,114.212.81.11,0.027971267700195312,114.212.81.11,0.008533596992492676,188615,1.0,0.02854166666666667,1.0,0.0004074912208251669,cloud,114.212.81.11,0.0011481841405232747,114.212.81.11,0.010171175003051758,20029,1.0,0.7743541666666668,1.0,0.00024271749332121253
200,1000,0.11291317145029704,0.02394505341847738,1,100021.73579976075,480p,5,JPEG,cloud,114.212.81.11,0.022788087526957195,114.212.81.11,0.07885595162709554,182270,1.0,0.03197916666666666,1.0,0.0004074912208251669,cloud,114.212.81.11,0.0011569658915201824,114.212.81.11,0.010112166404724121,15476,1.0,0.7691041666666667,1.0,0.00024271749332121253
