n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_alignment_role,face_alignment_ip,face_alignment_proc_delay,face_alignment_trans_ip,face_alignment_trans_delay
132,1200.0,0.02078543259547307,92.7,720p,1,JPEG,host,172.27.151.145,0.0018268731924203725,172.27.151.145,0.00956867291377141,cloud,114.212.81.11,0.007616611627432017,114.212.81.11,0.0017732748618492708
133,1225.0,0.01790481347304124,92.7,720p,1,JPEG,host,172.27.151.145,0.0016451798952542818,172.27.151.145,0.009928373190072866,cloud,114.212.81.11,0.004723108731783354,114.212.81.11,0.001608151655930739
134,1250.0,0.021852869253892165,92.7,720p,1,JPEG,host,172.27.151.145,0.0016883244881263147,172.27.151.145,0.012636780738830566,cloud,114.212.81.11,0.00576177010169396,114.212.81.11,0.001765993925241324
135,1275.0,0.01913585112645076,92.7,720p,1,JPEG,host,172.27.151.145,0.0017858285170335036,172.27.151.145,0.010513048905592697,cloud,114.212.81.11,0.0052216878304114705,114.212.81.11,0.001615285873413086
136,1300.0,0.020453517253582295,92.7,720p,1,JPEG,host,172.27.151.145,0.0016876734220064604,172.27.151.145,0.012653580078711877,cloud,114.212.81.11,0.004500792576716497,114.212.81.11,0.001611471176147461
137,1325.0,0.019939642686110277,92.7,720p,1,JPEG,host,172.27.151.145,0.0017486902383657603,172.27.151.145,0.010883386318500226,cloud,114.212.81.11,0.005349553548372709,114.212.81.11,0.001958012580871582
138,1350.0,0.020884394645690918,92.7,720p,1,JPEG,host,172.27.151.145,0.0016288390526404749,172.27.151.145,0.013056461627666766,cloud,114.212.81.11,0.004452861272371733,114.212.81.11,0.0017462326930119442
139,1375.0,0.021612038979163535,92.7,720p,1,JPEG,host,172.27.151.145,0.0017727246651282678,172.27.151.145,0.010082180683429424,cloud,114.212.81.11,0.008117932539719801,114.212.81.11,0.0016392010908860433
140,1400.0,0.02321650431706355,92.6,720p,1,JPEG,host,172.27.151.145,0.002306488844064566,172.27.151.145,0.014311121060298039,cloud,114.212.81.11,0.004993924727806678,114.212.81.11,0.0016049696848942684
141,1425.0,0.022608096782977767,92.6,720p,1,JPEG,host,172.27.151.145,0.00177766726567195,172.27.151.145,0.01282017964583177,cloud,114.212.81.11,0.005849003791809082,114.212.81.11,0.002161246079664964
142,1450.0,0.028121205476614147,92.6,720p,1,JPEG,host,172.27.151.145,0.0017381448012131911,172.27.151.145,0.014943196223332332,cloud,114.212.81.11,0.009842313252962552,114.212.81.11,0.001597551199106071
143,1475.0,0.027515594775860127,92.6,720p,1,JPEG,host,172.27.151.145,0.0015579737149752104,172.27.151.145,0.009484501985403208,cloud,114.212.81.11,0.01475062737098107,114.212.81.11,0.0017224917045006397
144,1500.0,0.0224683376458975,92.6,720p,1,JPEG,host,172.27.151.145,0.0015987432920015776,172.27.151.145,0.013026209977956919,cloud,114.212.81.11,0.005792883726266714,114.212.81.11,0.0020505006496722884
145,1525.0,0.020395223910991963,92.6,720p,1,JPEG,host,172.27.151.145,0.0016173949608435999,172.27.151.145,0.010674027296213003,cloud,114.212.81.11,0.006301072927621694,114.212.81.11,0.0018027287263136654
146,1550.0,0.02528947133284349,92.6,720p,1,JPEG,host,172.27.151.145,0.0027624918864323543,172.27.151.145,0.014383701177743766,cloud,114.212.81.11,0.006520473040067232,114.212.81.11,0.001622805228600136
147,1575.0,0.02354752100431002,92.6,720p,1,JPEG,host,172.27.151.145,0.0016763852192805363,172.27.151.145,0.010992306929368239,cloud,114.212.81.11,0.009328759633577786,114.212.81.11,0.0015500692220834587
148,1600.0,0.023657450309166543,92.6,720p,1,JPEG,host,172.27.151.145,0.0020621281403761646,172.27.151.145,0.012320527663597692,cloud,114.212.81.11,0.00725250977736253,114.212.81.11,0.002022284727830154
149,1625.0,0.016901841530433066,92.6,720p,1,JPEG,host,172.27.151.145,0.0016404940531804012,172.27.151.145,0.009373243038470928,cloud,114.212.81.11,0.004329947324899526,114.212.81.11,0.001558157113882212
150,1650.0,0.02593708038330078,92.6,720p,1,JPEG,host,172.27.151.145,0.0016649961471557617,172.27.151.145,0.015355385266817533,cloud,114.212.81.11,0.006988827998821552,114.212.81.11,0.001927870970505935
151,1675.0,0.021918315153855547,92.6,720p,1,JPEG,host,172.27.151.145,0.0016210721089289738,172.27.151.145,0.011432528495788574,cloud,114.212.81.11,0.007199516663184533,114.212.81.11,0.0016651978859534636
152,1700.0,0.022759410051199108,92.6,720p,1,JPEG,host,172.27.151.145,0.001949163583608774,172.27.151.145,0.013924754582918608,cloud,114.212.81.11,0.00507503289442796,114.212.81.11,0.0018104589902437646
153,1725.0,0.018413901329040527,92.6,720p,1,JPEG,host,172.27.151.145,0.0017744852946354793,172.27.151.145,0.010146672909076396,cloud,114.212.81.11,0.004612152393047626,114.212.81.11,0.0018805907322810246
154,1750.0,0.02102154034834642,92.6,720p,1,JPEG,host,172.27.151.145,0.001650397594158466,172.27.151.145,0.009817994557894193,cloud,114.212.81.11,0.0076392247126652645,114.212.81.11,0.0019139234836284937
155,1775.0,0.024500214136563815,92.6,720p,1,JPEG,host,172.27.151.145,0.0016040710302499624,172.27.151.145,0.01251522394327017,cloud,114.212.81.11,0.007736618702228253,114.212.81.11,0.002644300460815429
156,1800.0,0.019821643829345703,92.6,720p,1,JPEG,host,172.27.151.145,0.0016315350165733923,172.27.151.145,0.010508069625267616,cloud,114.212.81.11,0.005900740623474121,114.212.81.11,0.0017812985640305737
157,1825.0,0.023818694628202,92.6,720p,1,JPEG,host,172.27.151.145,0.0015308306767390324,172.27.151.145,0.014109244713416465,cloud,114.212.81.11,0.006560884989224947,114.212.81.11,0.001617734248821552
158,1850.0,0.022232935978816107,92.6,720p,1,JPEG,host,172.27.151.145,0.0021568811856783354,172.27.151.145,0.011829128632178674,cloud,114.212.81.11,0.0064936509499183065,114.212.81.11,0.0017532752110407902
159,1875.0,0.02087681110088642,92.6,720p,1,JPEG,host,172.27.151.145,0.0016025396493765025,172.27.151.145,0.012629288893479567,cloud,114.212.81.11,0.004715965344355657,114.212.81.11,0.0019290172136746915
160,1900.0,0.017581334480872523,92.6,720p,1,JPEG,host,172.27.151.145,0.0015350947013268103,172.27.151.145,0.009441770040071929,cloud,114.212.81.11,0.004430871743422288,114.212.81.11,0.002173597996051495
161,1925.0,0.023182272911071777,92.6,720p,1,JPEG,host,172.27.151.145,0.0015651354422936072,172.27.151.145,0.013771717364971455,cloud,114.212.81.11,0.006223577719468337,114.212.81.11,0.001621842384338379
162,1950.0,0.02069674088404729,92.6,720p,1,JPEG,host,172.27.151.145,0.00164947142967811,172.27.151.145,0.009013744500967173,cloud,114.212.81.11,0.008440054379976712,114.212.81.11,0.001593470573425293
163,1975.0,0.018691255496098444,92.6,720p,1,JPEG,host,172.27.151.145,0.0020522612791794995,172.27.151.145,0.010627911641047552,cloud,114.212.81.11,0.004487395286560059,114.212.81.11,0.0015236872893113354
164,2000.0,0.019993873742910534,92.6,720p,1,JPEG,host,172.27.151.145,0.0016433092264028697,172.27.151.145,0.012105657504155086,cloud,114.212.81.11,0.004750682757450984,114.212.81.11,0.0014942242549015926
165,2025.0,0.032229836170489974,92.6,720p,1,JPEG,host,172.27.151.145,0.0017360357137826772,172.27.151.145,0.012766205347501315,cloud,114.212.81.11,0.016257918798006497,114.212.81.11,0.0014696763111994825
166,2050.0,0.02200167912703294,92.6,720p,1,JPEG,host,172.27.151.145,0.0017422987864567684,172.27.151.145,0.012627170636103704,cloud,114.212.81.11,0.005749234786400428,114.212.81.11,0.0018829749180720402
167,2075.0,0.021462541360121507,92.6,720p,1,JPEG,host,172.27.151.145,0.0017679654634915865,172.27.151.145,0.010748973259559045,cloud,114.212.81.11,0.007029423346886268,114.212.81.11,0.0019161792901846077
168,2100.0,0.01728987693786621,92.6,720p,1,JPEG,host,172.27.151.145,0.0017521106279813326,172.27.151.145,0.009687359516437236,cloud,114.212.81.11,0.004267206558814416,114.212.81.11,0.001583200234633226
169,2125.0,0.024016297780550443,92.6,720p,1,JPEG,host,172.27.151.145,0.002184776159433218,172.27.151.145,0.014567952889662525,cloud,114.212.81.11,0.005490981615506685,114.212.81.11,0.0017725871159480168
170,2150.0,0.023176119877741888,92.6,720p,1,JPEG,host,172.27.151.145,0.0020577357365534855,172.27.151.145,0.014241952162522536,cloud,114.212.81.11,0.004727987142709585,114.212.81.11,0.00214844483595628
171,2175.0,0.02282219666701097,92.6,480p,1,JPEG,host,172.27.151.145,0.0015997519859900842,172.27.151.145,0.011619228583115798,cloud,114.212.81.11,0.007596822885366587,114.212.81.11,0.0020063932125384994
172,2200.0,0.017275525973393366,92.6,480p,1,JPEG,host,172.27.151.145,0.001569692905132587,172.27.151.145,0.007078170776367188,cloud,114.212.81.11,0.006896935976468599,114.212.81.11,0.0017307263154249927
173,2225.0,0.0283127656349769,92.6,480p,1,JPEG,host,172.27.151.145,0.0016463169684776892,172.27.151.145,0.010337215203505296,cloud,114.212.81.11,0.014675112871023325,114.212.81.11,0.0016541205919705908
174,2250.0,0.016251233907846302,92.6,480p,1,JPEG,host,172.27.151.145,0.001593929070692796,172.27.151.145,0.006673015080965482,cloud,114.212.81.11,0.006646064611581655,114.212.81.11,0.0013382251446063705
175,2275.0,0.01876981441791241,92.6,480p,1,JPEG,host,172.27.151.145,0.002273266132061298,172.27.151.145,0.009276069127596341,cloud,114.212.81.11,0.005684962639441857,114.212.81.11,0.0015355165188129134
176,2300.0,0.01817185145158034,92.5,480p,1,JPEG,host,172.27.151.145,0.001678173358623798,172.27.151.145,0.008559171970073994,cloud,114.212.81.11,0.005862877919123723,114.212.81.11,0.0020716282037588256
177,2325.0,0.01939639678368202,92.5,480p,1,JPEG,host,172.27.151.145,0.0020822928502009464,172.27.151.145,0.010959166746873122,cloud,114.212.81.11,0.00502931154691256,114.212.81.11,0.0013256256396953874
178,2350.0,0.020848668538607083,92.5,480p,1,JPEG,host,172.27.151.145,0.00153348996089055,172.27.151.145,0.011466924960796649,cloud,114.212.81.11,0.006514549255371094,114.212.81.11,0.0013337043615487907
179,2375.0,0.019301157731276292,92.5,480p,1,JPEG,host,172.27.151.145,0.0016553218548114484,172.27.151.145,0.008018016815185547,cloud,114.212.81.11,0.007897120255690355,114.212.81.11,0.001730698805588942
180,2400.0,0.0179135799407959,92.5,480p,1,JPEG,host,172.27.151.145,0.0015317109914926381,172.27.151.145,0.008722259448124813,cloud,114.212.81.11,0.006157132295461802,114.212.81.11,0.0015024772057166463
181,2425.0,0.021343460449805625,92.5,480p,1,JPEG,host,172.27.151.145,0.0016719744755671574,172.27.151.145,0.011170148849487305,cloud,114.212.81.11,0.006999089167668269,114.212.81.11,0.0015022479570828947
182,2450.0,0.019075943873478815,92.5,480p,1,JPEG,host,172.27.151.145,0.0016440703318669246,172.27.151.145,0.009586325058570273,cloud,114.212.81.11,0.006647449273329515,114.212.81.11,0.0011980992097121012
183,2475.0,0.015350791124197153,92.5,480p,1,JPEG,host,172.27.151.145,0.001667316143329327,172.27.151.145,0.006770078952495868,cloud,114.212.81.11,0.005018105873694787,114.212.81.11,0.0018952901546771712
184,2500.0,0.01710358032813439,92.5,480p,1,JPEG,host,172.27.151.145,0.001692487643315242,172.27.151.145,0.009458211752084585,cloud,114.212.81.11,0.0046674746733445386,114.212.81.11,0.0012854062593900244
185,2525.0,0.01597748352931096,92.5,480p,1,JPEG,host,172.27.151.145,0.0016578344198373647,172.27.151.145,0.006540170082679162,cloud,114.212.81.11,0.00652614923623892,114.212.81.11,0.0012533297905555135
186,2550.0,0.01605998552762545,92.5,480p,1,JPEG,host,172.27.151.145,0.0016613098291250376,172.27.151.145,0.00705112860752986,cloud,114.212.81.11,0.005021416223966158,114.212.81.11,0.0023261308670043945
187,2575.0,0.014642651264484111,92.5,480p,1,JPEG,host,172.27.151.145,0.001996196233309232,172.27.151.145,0.006618224657498874,cloud,114.212.81.11,0.004689959379342886,114.212.81.11,0.001338270994333121
188,2600.0,0.017158141502967246,92.5,480p,1,JPEG,host,172.27.151.145,0.001569060178903433,172.27.151.145,0.008149816439701961,cloud,114.212.81.11,0.005400859392606295,114.212.81.11,0.002038405491755559
189,2625.0,0.016460492060734674,92.6,480p,1,JPEG,host,172.27.151.145,0.001859298119178185,172.27.151.145,0.008400944563058706,cloud,114.212.81.11,0.004494887131911058,114.212.81.11,0.001705362246586726
190,2650.0,0.02055186491746169,92.6,480p,1,JPEG,host,172.27.151.145,0.0015180477729210486,172.27.151.145,0.011477158619807318,cloud,114.212.81.11,0.006203908186692458,114.212.81.11,0.001352750338040866
191,2675.0,0.017638334861168496,92.6,480p,30,JPEG,host,172.27.151.145,0.001686261250422551,172.27.151.145,0.00876768735738901,cloud,114.212.81.11,0.0059989048884465145,114.212.81.11,0.001185481364910419
192,2676.0,0.18628370761871338,92.6,480p,30,JPEG,host,172.27.151.145,0.019910573959350586,172.27.151.145,0.0830221176147461,cloud,114.212.81.11,0.0676184892654419,114.212.81.11,0.015732526779174805
193,2677.0,0.1605844497680664,92.6,480p,30,JPEG,host,172.27.151.145,0.02203500270843506,172.27.151.145,0.06168866157531738,cloud,114.212.81.11,0.062392592430114746,114.212.81.11,0.014468193054199219
194,2678.0,0.15660345554351807,92.6,480p,30,JPEG,host,172.27.151.145,0.021005868911743164,172.27.151.145,0.062436819076538086,cloud,114.212.81.11,0.057210445404052734,114.212.81.11,0.015950322151184082
195,2679.0,0.2164400815963745,92.6,480p,30,JPEG,host,172.27.151.145,0.02092123031616211,172.27.151.145,0.06162905693054199,cloud,114.212.81.11,0.11513042449951172,114.212.81.11,0.01875936985015869
196,2680.0,0.1813112497329712,92.6,480p,30,JPEG,host,172.27.151.145,0.020925164222717285,172.27.151.145,0.06226015090942383,cloud,114.212.81.11,0.08314156532287598,114.212.81.11,0.014984369277954102
197,2681.0,0.18355584144592285,92.6,480p,30,JPEG,host,172.27.151.145,0.019620656967163086,172.27.151.145,0.06334459781646729,cloud,114.212.81.11,0.07951247692108154,114.212.81.11,0.021078109741210938
198,2682.0,0.3107184171676636,92.6,480p,30,JPEG,host,172.27.151.145,0.021111011505126953,172.27.151.145,0.11550211906433105,cloud,114.212.81.11,0.1538698673248291,114.212.81.11,0.020235419273376465
199,2683.0,0.22467172145843506,92.6,480p,30,JPEG,host,172.27.151.145,0.03246426582336426,172.27.151.145,0.09444761276245117,cloud,114.212.81.11,0.07801127433776855,114.212.81.11,0.019748568534851074
200,2684.0,0.1639646291732788,92.6,480p,30,JPEG,host,172.27.151.145,0.020212173461914062,172.27.151.145,0.07219743728637695,cloud,114.212.81.11,0.05556190013885498,114.212.81.11,0.015993118286132812
201,2685.0,0.1733022928237915,92.6,480p,20,JPEG,host,172.27.151.145,0.020905494689941406,172.27.151.145,0.07598888874053955,cloud,114.212.81.11,0.058757662773132324,114.212.81.11,0.017650246620178223
202,2686.0,0.1760188341140747,92.6,480p,20,JPEG,host,172.27.151.145,0.02080845832824707,172.27.151.145,0.05699586868286133,cloud,114.212.81.11,0.08064377307891846,114.212.81.11,0.01757073402404785
203,2687.0,0.17661702632904053,92.6,480p,20,JPEG,host,172.27.151.145,0.019678115844726562,172.27.151.145,0.06027364730834961,cloud,114.212.81.11,0.07452559471130371,114.212.81.11,0.022139668464660645
204,2688.0,0.21418023109436035,92.6,480p,20,JPEG,host,172.27.151.145,0.02724480628967285,172.27.151.145,0.049909234046936035,cloud,114.212.81.11,0.1200265884399414,114.212.81.11,0.01699960231781006
205,2689.0,0.1733781099319458,92.6,480p,20,JPEG,host,172.27.151.145,0.020813703536987305,172.27.151.145,0.06417453289031982,cloud,114.212.81.11,0.0636899471282959,114.212.81.11,0.024699926376342773
206,2690.0,0.15595412254333496,92.6,480p,20,JPEG,host,172.27.151.145,0.022854089736938477,172.27.151.145,0.05775165557861328,cloud,114.212.81.11,0.05810558795928955,114.212.81.11,0.017242789268493652
207,2692.0,0.15069786707560223,92.6,480p,20,JPEG,host,172.27.151.145,0.0134126345316569,172.27.151.145,0.06846451759338379,cloud,114.212.81.11,0.05341498057047526,114.212.81.11,0.015405734380086265
208,2693.0,0.18531060218811035,92.6,480p,20,JPEG,host,172.27.151.145,0.02009749412536621,172.27.151.145,0.06118893623352051,cloud,114.212.81.11,0.08188426494598389,114.212.81.11,0.022139906883239746
209,2694.0,0.21453166007995605,92.6,480p,20,JPEG,host,172.27.151.145,0.01989150047302246,172.27.151.145,0.06673049926757812,cloud,114.212.81.11,0.10910546779632568,114.212.81.11,0.018804192543029785
210,2695.0,0.18954122066497803,92.6,480p,20,JPEG,host,172.27.151.145,0.026082515716552734,172.27.151.145,0.08487093448638916,cloud,114.212.81.11,0.05790829658508301,114.212.81.11,0.020679473876953125
211,2697.0,0.11082911491394043,92.6,480p,1,JPEG,host,172.27.151.145,0.013307650883992514,172.27.151.145,0.049453417460123696,cloud,114.212.81.11,0.037764390309651695,114.212.81.11,0.010303656260172524
212,2698.0,0.17056941986083984,92.6,480p,1,JPEG,host,172.27.151.145,0.019940972328186035,172.27.151.145,0.06048750877380371,cloud,114.212.81.11,0.07140707969665527,114.212.81.11,0.018733859062194824
213,2700.0,0.15010960896809894,92.6,480p,1,JPEG,host,172.27.151.145,0.014500935872395834,172.27.151.145,0.05544606844584147,cloud,114.212.81.11,0.06612650553385417,114.212.81.11,0.014036099116007478
214,2725.0,0.01896400635059063,92.6,480p,1,JPEG,host,172.27.151.145,0.0015209546455970178,172.27.151.145,0.009232117579533503,cloud,114.212.81.11,0.006673501088069036,114.212.81.11,0.001537433037391075
215,2750.0,0.0177154724414532,92.6,480p,1,JPEG,host,172.27.151.145,0.0017342750842754657,172.27.151.145,0.005512751065767729,cloud,114.212.81.11,0.00904380358182467,114.212.81.11,0.001424642709585337
216,2775.0,0.014584898948669434,92.6,480p,1,JPEG,host,172.27.151.145,0.0015489504887507511,172.27.151.145,0.006679965899540828,cloud,114.212.81.11,0.004946525280292218,114.212.81.11,0.0014094572800856372
217,2800.0,0.01543595240666316,92.6,480p,1,JPEG,host,172.27.151.145,0.0015576527668879582,172.27.151.145,0.005949121255141038,cloud,114.212.81.11,0.006419044274550218,114.212.81.11,0.001510134110083947
218,2825.0,0.01575793669773982,92.6,480p,1,JPEG,host,172.27.151.145,0.001634992085970365,172.27.151.145,0.008126167150644157,cloud,114.212.81.11,0.004936740948603704,114.212.81.11,0.0010600365125215967
219,2850.0,0.015771260628333457,92.6,480p,1,JPEG,host,172.27.151.145,0.0015981197357177734,172.27.151.145,0.007572274941664476,cloud,114.212.81.11,0.0043065547943115234,114.212.81.11,0.002294311156639686
220,2875.0,0.01570578721853403,92.6,480p,1,JPEG,host,172.27.151.145,0.0015468414013202374,172.27.151.145,0.005543809670668381,cloud,114.212.81.11,0.0071422320145827075,114.212.81.11,0.0014729041319627026
221,2900.0,0.0205690677349384,92.6,480p,1,JPEG,host,172.27.151.145,0.0016034566439115084,172.27.151.145,0.007738333482008714,cloud,114.212.81.11,0.00989392170539269,114.212.81.11,0.0013333559036254883
222,2925.0,0.01924342375535231,92.6,480p,1,JPEG,host,172.27.151.145,0.0016693335313063401,172.27.151.145,0.00809619059929481,cloud,114.212.81.11,0.007812582529508151,114.212.81.11,0.0016653170952430126
223,2950.0,0.020705819129943848,92.6,480p,1,JPEG,host,172.27.151.145,0.0016355056029099685,172.27.151.145,0.009282955756554237,cloud,114.212.81.11,0.008102609561039852,114.212.81.11,0.00168474820943979
224,2975.0,0.01971090756929838,92.6,480p,1,JPEG,host,172.27.151.145,0.0017785475804255558,172.27.151.145,0.008740874437185433,cloud,114.212.81.11,0.007699361214270959,114.212.81.11,0.001492124337416429
225,3000.0,0.01648704822246845,92.6,480p,1,JPEG,host,172.27.151.145,0.0020304459791917065,172.27.151.145,0.008593825193551872,cloud,114.212.81.11,0.004513465441190279,114.212.81.11,0.0013493116085345931
226,3025.0,0.020132101499117337,92.6,480p,1,JPEG,host,172.27.151.145,0.0016406591121967023,172.27.151.145,0.00883942383986253,cloud,114.212.81.11,0.008089487369243916,114.212.81.11,0.0015625311778141894
227,3050.0,0.01840949058532715,92.6,480p,1,JPEG,host,172.27.151.145,0.0020687121611375073,172.27.151.145,0.009340882301330566,cloud,114.212.81.11,0.005298476952772874,114.212.81.11,0.0017014191700862004
228,3075.0,0.01900955346914438,92.6,480p,1,JPEG,host,172.27.151.145,0.0020224772966825045,172.27.151.145,0.00895523107968844,cloud,114.212.81.11,0.006000427099374624,114.212.81.11,0.0020314179933988135
229,3100.0,0.01655895893390362,92.5,480p,1,JPEG,host,172.27.151.145,0.0018866428962120642,172.27.151.145,0.00847159899198092,cloud,114.212.81.11,0.0045215349930983325,114.212.81.11,0.0016791820526123047
230,3125.0,0.016759835756742038,92.5,480p,1,JPEG,host,172.27.151.145,0.0016414752373328577,172.27.151.145,0.00684222808251014,cloud,114.212.81.11,0.006056501315190242,114.212.81.11,0.0022196311217087964
231,3150.0,0.01786858301896315,92.5,480p,1,JPEG,host,172.27.151.145,0.0017657188268808217,172.27.151.145,0.007632044645456167,cloud,114.212.81.11,0.005860658792349009,114.212.81.11,0.002610160754277155
232,3175.0,0.018010460413419284,92.5,480p,1,JPEG,host,172.27.151.145,0.0016322961220374475,172.27.151.145,0.010128635626572829,cloud,114.212.81.11,0.005006322493919959,114.212.81.11,0.0012432061708890479
233,3200.0,0.01817469413463886,92.5,480p,1,JPEG,host,172.27.151.145,0.0017151649181659406,172.27.151.145,0.01065209278693566,cloud,114.212.81.11,0.004534611335167518,114.212.81.11,0.001272825094369742
234,3225.0,0.01613322588113638,92.5,480p,1,JPEG,host,172.27.151.145,0.001650397594158466,172.27.151.145,0.006679278153639573,cloud,114.212.81.11,0.006523297383235051,114.212.81.11,0.0012802527501032902
235,3250.0,0.017940374521108773,92.5,480p,1,JPEG,host,172.27.151.145,0.0015969368127676158,172.27.151.145,0.00843672568981464,cloud,114.212.81.11,0.006449708571800819,114.212.81.11,0.0014570034467256982
236,3275.0,0.01904930518223689,92.5,480p,1,JPEG,host,172.27.151.145,0.0015642642974853516,172.27.151.145,0.008400321006774902,cloud,114.212.81.11,0.007750566189105694,114.212.81.11,0.0013341536888709432
237,3300.0,0.01884704369765062,92.5,480p,1,JPEG,host,172.27.151.145,0.001605391502380371,172.27.151.145,0.006476943309490498,cloud,114.212.81.11,0.008730576588557316,114.212.81.11,0.0020341322972224317
238,3325.0,0.016956668633681077,92.5,480p,1,JPEG,host,172.27.151.145,0.0015399822821983923,172.27.151.145,0.007818928131690392,cloud,114.212.81.11,0.005806427735548753,114.212.81.11,0.0017913304842435392
239,3350.0,0.01877895685342642,92.5,480p,1,JPEG,host,172.27.151.145,0.001690369385939378,172.27.151.145,0.00840012843792255,cloud,114.212.81.11,0.007302210881159856,114.212.81.11,0.0013862481484046346
240,3375.0,0.018749484649071328,92.5,480p,1,JPEG,host,172.27.151.145,0.0017933937219473033,172.27.151.145,0.008202947103060208,cloud,114.212.81.11,0.00760050920339731,114.212.81.11,0.0011526346206665048
241,3400.0,0.014412604845487155,92.5,480p,10,JPEG,host,172.27.151.145,0.0016448130974402795,172.27.151.145,0.0059190805141742416,cloud,114.212.81.11,0.005018830299377441,114.212.81.11,0.001829880934495192
242,3401.0,0.174849271774292,92.5,480p,10,JPEG,host,172.27.151.145,0.022588014602661133,172.27.151.145,0.06665337085723877,cloud,114.212.81.11,0.06541883945465088,114.212.81.11,0.02018904685974121
243,3403.0,0.1416904131571452,92.5,480p,10,JPEG,host,172.27.151.145,0.014680624008178711,172.27.151.145,0.07619587580362956,cloud,114.212.81.11,0.03986001014709473,114.212.81.11,0.010953903198242188
244,3405.0,0.10691134134928386,92.5,480p,10,JPEG,host,172.27.151.145,0.013729015986124674,172.27.151.145,0.04175345102945964,cloud,114.212.81.11,0.04013975461324056,114.212.81.11,0.011289119720458984
245,3408.0,0.09797769784927368,92.5,480p,10,JPEG,host,172.27.151.145,0.013960599899291992,172.27.151.145,0.04345202445983887,cloud,114.212.81.11,0.029429256916046143,114.212.81.11,0.01113581657409668
246,3410.0,0.13377165794372559,92.5,480p,10,JPEG,host,172.27.151.145,0.013816038767496744,172.27.151.145,0.04033152262369792,cloud,114.212.81.11,0.0678408940633138,114.212.81.11,0.011783202489217132
247,3413.0,0.12419003248214722,92.5,480p,10,JPEG,host,172.27.151.145,0.010108709335327148,172.27.151.145,0.05814719200134277,cloud,114.212.81.11,0.04694628715515137,114.212.81.11,0.008987843990325928
248,3415.0,0.14838202794392905,92.5,480p,10,JPEG,host,172.27.151.145,0.0140531857808431,172.27.151.145,0.04932959874471029,cloud,114.212.81.11,0.07289989789326985,114.212.81.11,0.012099345525105804
249,3418.0,0.09270185232162476,92.5,480p,10,JPEG,host,172.27.151.145,0.0112227201461792,172.27.151.145,0.04193556308746338,cloud,114.212.81.11,0.030256032943725586,114.212.81.11,0.009287536144256592
250,3420.0,0.16098237037658691,92.5,480p,10,JPEG,host,172.27.151.145,0.014408270517985025,172.27.151.145,0.041512091954549156,cloud,114.212.81.11,0.09408148129781087,114.212.81.11,0.010980526606241867
251,3423.0,0.12314063310623169,92.5,480p,1,JPEG,host,172.27.151.145,0.010448634624481201,172.27.151.145,0.06370079517364502,cloud,114.212.81.11,0.03895503282546997,114.212.81.11,0.010036170482635498
252,3424.0,0.17026150226593018,92.5,480p,1,JPEG,host,172.27.151.145,0.02535223960876465,172.27.151.145,0.06772220134735107,cloud,114.212.81.11,0.05823659896850586,114.212.81.11,0.018950462341308594
253,3425.0,0.1626073122024536,92.5,480p,1,JPEG,host,172.27.151.145,0.021190404891967773,172.27.151.145,0.0613710880279541,cloud,114.212.81.11,0.06270313262939453,114.212.81.11,0.017342686653137207
254,3450.0,0.020568875166086048,92.5,480p,1,JPEG,host,172.27.151.145,0.0015120689685528094,172.27.151.145,0.006333699593177209,cloud,114.212.81.11,0.011362387583805965,114.212.81.11,0.0013607190205500667
255,3475.0,0.021216887694138747,92.5,480p,1,JPEG,host,172.27.151.145,0.001569060178903433,172.27.151.145,0.01068570980658898,cloud,114.212.81.11,0.007518163094153771,114.212.81.11,0.0014439546144925635
256,3500.0,0.016987112852243275,92.5,480p,1,JPEG,host,172.27.151.145,0.002247049258305476,172.27.151.145,0.00833579210134653,cloud,114.212.81.11,0.0047127650334284855,114.212.81.11,0.0016915064591627857
257,3525.0,0.01865653808300312,92.5,480p,1,JPEG,host,172.27.151.145,0.001618669583247258,172.27.151.145,0.00971969274374155,cloud,114.212.81.11,0.005814689856309157,114.212.81.11,0.0015034858997051538
258,3550.0,0.01690039267906776,92.5,480p,1,JPEG,host,172.27.151.145,0.0016913322302011342,172.27.151.145,0.008773436913123498,cloud,114.212.81.11,0.005118764363802397,114.212.81.11,0.00131685917194073
259,3575.0,0.018987398881178636,92.5,480p,1,JPEG,host,172.27.151.145,0.001543246782743014,172.27.151.145,0.007789428417499248,cloud,114.212.81.11,0.008083187616788425,114.212.81.11,0.0015715360641479492
260,3600.0,0.02060819589174711,92.5,480p,1,JPEG,host,172.27.151.145,0.0018928876289954553,172.27.151.145,0.008720810596759502,cloud,114.212.81.11,0.008411086522615872,114.212.81.11,0.0015834111433762777
261,3625.0,0.015933678700373724,92.5,480p,1,JPEG,host,172.27.151.145,0.0015855018909160907,172.27.151.145,0.007065222813532904,cloud,114.212.81.11,0.006012164629422701,114.212.81.11,0.0012707893665020288
262,3650.0,0.015246418806222769,92.5,480p,1,JPEG,host,172.27.151.145,0.0015245767740102915,172.27.151.145,0.007101168999305138,cloud,114.212.81.11,0.004799852004418006,114.212.81.11,0.0018208210284893327
