n_loop,frame_id,total,up,d_role,d_ip,a_role,a_ip,encoder,fps,reso,obj_n,obj_size,obj_stable,all_delay,d_proc_delay,d_trans_delay,a_proc_delay,a_trans_delay,edge_mem_ratio
126,1655.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1940.2173361927937,0.0,0.17644834518432617,0.009189009666442871,0.07168126106262207,0.06136679649353027,0.03421127796173096,79.5
127,1656.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1969.7740215504475,0.0,0.16556155681610107,0.011898040771484375,0.060939908027648926,0.060002684593200684,0.03272092342376709,79.5
128,1675.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1920.7452541480973,0.0,0.01746644973754883,0.0011875152587890625,0.0066752672195434576,0.006114447116851806,0.0034892201423645016,79.5
129,1700.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1960.3183585540392,0.0,0.014194250106811523,0.0008638180219210112,0.005782374968895545,0.004767527947059045,0.002780529168935922,79.5
130,1725.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,720p,7.0,1948.80206385644,0.0,0.014169775522672214,0.0009417625573965219,0.005520802277785081,0.005136251449584961,0.0025709592379056494,79.5
131,1750.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,1,720p,7.0,2000.1546019088544,0.0,0.02450866882617657,0.003967954562260554,0.004320603150587815,0.0137861600288978,0.0024339510844304003,79.5
132,1775.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,1,720p,7.0,1908.5446258252487,0.0,0.021410162632281963,0.0018231685344989484,0.0037810985858623795,0.01350088302905743,0.0023050124828632047,79.5
133,1800.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,1,720p,7.0,1912.10672672206,0.0,0.023119330406188965,0.002044521845304049,0.004093371904813327,0.014628786307114821,0.0023526503489567675,79.5
134,1825.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,1,720p,7.0,1945.1372092704821,0.0,0.021573506868802585,0.0018083774126493013,0.003792643547058106,0.013650013850285457,0.0023224720588097183,79.5
135,1850.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,1,720p,7.0,1945.954992675422,0.0,0.022428861031165488,0.001975407967200646,0.003636681116544283,0.013438233962425819,0.003378537984994741,79.5
136,1875.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,2009.27108527853,0.0,0.01336530538705679,0.0006660223007202148,0.005444645881652832,0.004544909183795636,0.0027097280208881087,79.5
137,1900.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4315.697778652322,0.0,0.01789115025446965,0.0009517211180466872,0.00977939825791579,0.004684604131258451,0.0024754267472487223,79.5
138,1925.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4368.814518338668,0.0,0.019208385394169733,0.0008539970104510968,0.010511049857506385,0.005054547236515925,0.0027887912896963274,79.4
139,1950.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4478.508592736574,0.0,0.01833970730121319,0.0007596015930175781,0.010486749502328726,0.004614013891953688,0.002479342313913199,79.4
140,1975.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,1080p,7.0,4498.836460708408,0.0,0.017852205496567946,0.0006972551345825195,0.009340341274554912,0.004679258053119366,0.0031353510343111483,79.4
141,2000.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,4426.014102783387,0.0,0.01843271805689885,0.0007146321810208834,0.01011039660527156,0.0046900785886324365,0.0029176106819739714,79.4
142,2025.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,355.7537285345191,0.0,0.009814849266639123,0.0006345510482788086,0.0021290228917048527,0.00446942219367394,0.002581853132981521,79.4
143,2050.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,365.9676941788722,0.0,0.011867889991173377,0.0007457641454843375,0.0024197284991924577,0.00585327698634221,0.0028491203601543717,79.4
144,2075.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,360.96953388392495,0.0,0.01086596342233511,0.0006942840722891,0.0026767895771906925,0.004750499358543983,0.0027443904143113354,79.4
145,2100.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,376.38184868908553,0.0,0.011033700062678412,0.0006810701810396635,0.0025077049548809347,0.004864619328425481,0.0029803055983323315,79.4
146,2125.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,360p,7.0,367.5583719669043,0.0,0.010062355261582594,0.0006922575143667368,0.002299767274122972,0.004617039973919208,0.0024532904991736776,79.4
147,2126.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,360p,7.0,362.7378810492145,0.0,0.12735974788665771,0.008426547050476074,0.028069376945495605,0.05785822868347168,0.033005595207214355,79.4
148,2130.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,360p,7.0,357.02470925823684,0.0,0.051506423950195314,0.0033319473266601564,0.011005496978759764,0.023694705963134766,0.013474273681640624,79.4
149,2135.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,360p,7.0,359.69819336501365,0.0,0.04470419883728027,0.0029819409052530923,0.01064904530843099,0.02047427495320638,0.010598937670389812,79.4
150,2140.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,5,360p,7.0,376.2386517070866,0.0,0.039338668187459305,0.0027959744135538736,0.007406791051228842,0.01918196678161621,0.009953935941060383,79.4
151,2145.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,360p,7.0,364.4098925240022,0.0,0.04141819477081299,0.0028228759765625,0.008601864178975424,0.01954829692840576,0.010445157686869305,79.4
152,2146.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,360p,7.0,364.3589578811079,0.0,0.1294262409210205,0.009836435317993164,0.024635791778564453,0.05860936641693115,0.03634464740753174,79.4
153,2147.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,360p,7.0,368.3053943863114,0.0,0.12549304962158203,0.007550716400146484,0.0261610746383667,0.0606992244720459,0.03108203411102295,79.4
154,2148.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,360p,7.0,367.0512016771744,0.0,0.15405428409576416,0.008306384086608887,0.026513338088989258,0.08608734607696533,0.033147215843200684,79.4
155,2149.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,360p,7.0,364.02467375390034,0.0,0.17416369915008545,0.008948326110839844,0.02722930908203125,0.10266494750976562,0.03532111644744873,79.4
156,2150.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,356.535366909566,0.0,0.20891618728637695,0.009227871894836426,0.031147003173828125,0.13095390796661377,0.03758740425109863,79.4
157,2151.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,355.7537285345191,0.0,0.16515862941741943,0.008044600486755371,0.0314866304397583,0.08851373195648193,0.03711366653442383,79.4
158,2175.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,363.35091703440827,0.0,0.01357156753540039,0.0006937599182128907,0.002571439743041992,0.007995853424072266,0.002310514450073242,79.4
159,2200.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,355.4243060437272,0.0,0.013744867764986478,0.0006781174586369441,0.0037867931219247673,0.006788372993469238,0.002491584190955529,79.5
160,2225.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,378.0067847714568,0.0,0.012446962870084323,0.0006836102559016301,0.0026077123788686898,0.006641406279343825,0.0025142339559701774,79.5
161,2250.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,480p,7.0,360.9762131235496,0.0,0.011356381269601677,0.0007807291471041166,0.0027202917979313778,0.004609025441683256,0.0032463348828829256,79.5
162,2275.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,480p,7.0,643.4145633016971,0.0,0.012412603084857646,0.0008789851115300105,0.0036086761034451994,0.00501103584582989,0.0029139060240525464,79.5
163,2300.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,480p,7.0,636.4465171806431,0.0,0.011127453583937425,0.0008994340896606445,0.002639632958632249,0.0049084883469801685,0.0026798981886643628,79.5
164,2325.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,480p,7.0,635.3381170303286,0.0,0.01436479275043194,0.0009278700901911809,0.003298631081214318,0.007889646750230055,0.0022486448287963867,79.5
165,2350.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,480p,7.0,650.4668273128003,0.0,0.011615248826833872,0.0007626001651470477,0.003045769838186411,0.005243548980126014,0.0025633298433743994,79.5
166,2375.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,480p,7.0,651.6066957427122,0.0,0.011215393359844502,0.0007359523039597732,0.002764775202824519,0.005220596606914814,0.0024940692461453955,79.5
167,2376.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,480p,7.0,643.2539440327922,0.0,0.13633978366851807,0.010053515434265137,0.03231358528137207,0.060170769691467285,0.033801913261413574,79.5
168,2377.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,480p,7.0,656.493432236802,0.0,0.13217854499816895,0.00927722454071045,0.03359365463256836,0.05852067470550537,0.030786991119384766,79.5
169,2378.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,480p,7.0,650.1532095460819,0.0,0.1368471384048462,0.011530876159667969,0.03423762321472168,0.05805683135986328,0.03302180767059326,79.5
170,2379.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,480p,7.0,634.7117203466062,0.0,0.2489151954650879,0.012683510780334473,0.03865396976470947,0.15911531448364258,0.03846240043640137,79.5
171,2380.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,1,480p,7.0,643.7108508794003,0.0,0.23978662490844727,0.012386202812194824,0.031850218772888184,0.1843717098236084,0.01117849349975586,79.5
172,2381.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,1,480p,7.0,643.2584039626278,0.0,0.26231563091278076,0.024916887283325195,0.028391599655151367,0.18016564846038818,0.028841495513916016,79.5
173,2400.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,1,480p,7.0,644.4227623441506,0.0,0.028367137908935545,0.00259169340133667,0.0024922728538513184,0.020339810848236085,0.0029433608055114725,79.5
174,2425.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,1,480p,7.0,635.3673655594133,0.0,0.021501660346984863,0.0024828727428729716,0.0020663004655104415,0.014516381117013784,0.0024361060215876643,79.5
175,2450.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,1,480p,7.0,634.8738337402964,0.0,0.019866026364839993,0.0018013715744018555,0.0023415913948645955,0.01348550503070538,0.0022375583648681623,79.5
176,2475.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,480p,7.0,637.6079095127394,0.0,0.017004728317260742,0.0008890995612511268,0.003473263520460862,0.010239509435800405,0.002402855799748348,79.5
177,2476.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,480p,7.0,650.4668273128003,0.0,0.17522215843200684,0.01162254810333252,0.03299212455749512,0.09765350818634033,0.03295397758483887,79.5
178,2478.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,480p,7.0,651.9842233172842,0.0,0.0954734484354655,0.0082551638285319,0.0194853146870931,0.048165480295817055,0.019567489624023444,79.5
179,2480.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,480p,7.0,648.922208678942,0.0,0.10902722676595052,0.00622868537902832,0.021027167638142902,0.060420592625935875,0.021350781122843422,79.5
180,2483.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,10,480p,7.0,648.7158583701863,0.0,0.07504665851593018,0.004758298397064209,0.014416217803955078,0.03983795642852783,0.016034185886383057,79.5
181,2485.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,1,480p,7.0,643.4857056329741,0.0,0.1898798147837321,0.017559528350830078,0.019080797831217446,0.12674498558044434,0.026494503021240234,79.5
182,2486.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,1,480p,7.0,654.5572592605853,0.0,0.2638707160949707,0.023222804069519043,0.025423645973205566,0.18649613857269287,0.028728127479553223,79.5
183,2500.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,1,480p,7.0,653.1795972340125,0.0,0.03400092124938965,0.003020779291788737,0.003410959243774414,0.023506704966227213,0.004062477747599286,79.5
184,2525.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,1,480p,7.0,648.7930929595271,0.0,0.021757960319519043,0.0017653611990121694,0.0019249182481032151,0.015832414993873008,0.002235265878530651,79.5
185,2550.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,1,480p,7.0,639.3709085644763,0.0,0.019405465859633226,0.0016771921744713415,0.0019412866005530725,0.013486825502835788,0.002300161581773024,79.5
186,2575.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,360p,7.0,631.2012666809939,0.0,0.012860885033240683,0.0008871555328369141,0.002815420810992901,0.006210739795978253,0.0029475688934326163,79.5
187,2576.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,360p,7.0,360.2696677436387,0.0,0.13077926635742188,0.010772466659545898,0.0269773006439209,0.06113755702972412,0.03189194202423096,79.5
188,2577.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,360p,7.0,355.43759715331754,0.0,0.20228362083435059,0.010646700859069824,0.0406341552734375,0.1178213357925415,0.03318142890930176,79.5
189,2578.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,360p,7.0,355.4243060437272,0.0,0.14717888832092285,0.01063692569732666,0.029971957206726074,0.07545757293701172,0.0311124324798584,79.5
190,2579.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,20,360p,7.0,360.96953388392495,0.0,0.15730297565460205,0.009167075157165527,0.027640819549560547,0.08522069454193115,0.035274386405944824,79.5
191,2580.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,369.02076407097877,0.0,0.13137519359588623,0.009556412696838379,0.028635740280151367,0.06268298625946045,0.030500054359436035,79.5
192,2581.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,633.512747349334,0.0,0.1927962303161621,0.009505152702331543,0.04432320594787598,0.10528278350830078,0.03368508815765381,79.5
193,2582.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,644.6776050322557,0.0,0.14085960388183594,0.009392619132995605,0.039264678955078125,0.060170531272888184,0.03203177452087402,79.5
194,2583.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,644.6346743544315,0.0,0.1639043092727661,0.009793996810913086,0.03531074523925781,0.08398771286010742,0.03481185436248779,79.5
195,2584.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,653.096389777526,0.0,0.20225274562835693,0.011223554611206055,0.04038727283477783,0.1167062520980835,0.03393566608428955,79.5
196,2585.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,5,360p,7.0,651.6066957427122,0.0,0.29137110710144043,0.01360785961151123,0.04673969745635986,0.21989667415618896,0.011126875877380371,79.5
197,2586.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,5,360p,7.0,360.9922811577479,0.0,0.24678027629852295,0.022077560424804688,0.021235942840576172,0.17229866981506348,0.031168103218078613,79.5
198,2590.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,5,360p,7.0,364.9229142397359,0.0,0.10934276580810548,0.008698797225952149,0.008084344863891603,0.08047757148742676,0.012082052230834958,79.5
199,2595.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,5,360p,7.0,363.38516937738416,0.0,0.08910075823465982,0.007368882497151692,0.006612896919250489,0.06538506348927815,0.009733915328979492,79.5
200,2600.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,5,360p,7.0,368.0763955902117,0.0,0.08094545205434164,0.007324337959289551,0.006452480951944986,0.057150840759277344,0.010017792383829757,79.5
