n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_alignment_role,face_alignment_ip,face_alignment_proc_delay,face_alignment_trans_ip,face_alignment_trans_delay
17,425.0,0.01373461576608511,79.5,360p,1,JEPG,host,172.27.151.145,0.001664262551527757,172.27.151.145,0.004240577037517841,cloud,114.212.81.11,0.004732214487515963,114.212.81.11,0.0030975616895235506
18,450.0,0.015010466942420373,79.5,360p,1,JEPG,host,172.27.151.145,0.0016237497329711914,172.27.151.145,0.003919252982506385,cloud,114.212.81.11,0.005006689291733962,114.212.81.11,0.004460774935208835
19,475.0,0.013410210609436035,79.5,360p,1,JEPG,host,172.27.151.145,0.0017621242083035982,172.27.151.145,0.003958766277019795,cloud,114.212.81.11,0.004544909183795636,114.212.81.11,0.003144410940317007
20,500.0,0.013549364530123197,79.5,360p,1,JEPG,host,172.27.151.145,0.0016157168608445388,172.27.151.145,0.0039599950496967025,cloud,114.212.81.11,0.004625788101783166,114.212.81.11,0.0033478645177987907
21,525.0,0.013054196651165303,79.5,360p,1,JEPG,host,172.27.151.145,0.0015459885964026819,172.27.151.145,0.003957051497239333,cloud,114.212.81.11,0.004560314691983736,114.212.81.11,0.0029908418655395508
22,550.0,0.015950698118943434,79.5,360p,1,JEPG,host,172.27.151.145,0.0015348012630756085,172.27.151.145,0.004125824341407189,cloud,114.212.81.11,0.007017869215745192,114.212.81.11,0.0032722032987154443
23,575.0,0.014805371944720928,79.5,360p,1,JEPG,host,172.27.151.145,0.0019163076694195087,172.27.151.145,0.003944213573749249,cloud,114.212.81.11,0.005679139724144569,114.212.81.11,0.0032657109774076026
24,600.0,0.013601541519165039,79.5,360p,1,JEPG,host,172.27.151.145,0.0016771371547992413,172.27.151.145,0.004047943995549128,cloud,114.212.81.11,0.00460358766409067,114.212.81.11,0.0032728727047260002
25,625.0,0.01483767766218919,79.5,360p,1,JEPG,host,172.27.151.145,0.0017924767274122972,172.27.151.145,0.003976592650780311,cloud,114.212.81.11,0.0049597391715416545,114.212.81.11,0.0041088691124549276
26,650.0,0.014984479317298302,79.5,360p,1,JEPG,host,172.27.151.145,0.0016933587881234975,172.27.151.145,0.003922444123488206,cloud,114.212.81.11,0.004791039686936598,114.212.81.11,0.00457763671875
27,675.0,0.014626016983619103,79.5,360p,1,JEPG,host,172.27.151.145,0.0017457191760723407,172.27.151.145,0.004052492288442759,cloud,114.212.81.11,0.004438473628117488,114.212.81.11,0.004389331890986516
28,700.0,0.01456155226780818,79.5,360p,1,JEPG,host,172.27.151.145,0.0020381487332857572,172.27.151.145,0.003942471284132738,cloud,114.212.81.11,0.004827251801123986,114.212.81.11,0.0037536804492657
29,725.0,0.01446846815255972,79.5,360p,1,JEPG,host,172.27.151.145,0.0018806824317345251,172.27.151.145,0.004203484608576847,cloud,114.212.81.11,0.004721283912658691,114.212.81.11,0.0036630171995896566
30,750.0,0.014292451051565317,79.5,360p,1,JEPG,host,172.27.151.145,0.0018415084251990686,172.27.151.145,0.004097470870384803,cloud,114.212.81.11,0.004462645604060247,114.212.81.11,0.0038908261519211987
31,775.0,0.01463647072131817,79.5,360p,1,JEPG,host,172.27.151.145,0.001647334832411546,172.27.151.145,0.004148217347952035,cloud,114.212.81.11,0.004395769192622258,114.212.81.11,0.0044451493483323315
32,800.0,0.014762062292832594,79.5,360p,1,JEPG,host,172.27.151.145,0.0018744835486778845,172.27.151.145,0.004197890941913312,cloud,114.212.81.11,0.004431385260361891,114.212.81.11,0.004258302541879507
33,825.0,0.016350691135113057,79.5,360p,1,JEPG,host,172.27.151.145,0.0016033007548405575,172.27.151.145,0.004125815171461839,cloud,114.212.81.11,0.004897915399991549,114.212.81.11,0.0057236598088191105
34,850.0,0.01348119515639085,79.6,360p,1,JEPG,host,172.27.151.145,0.0019209935114933895,172.27.151.145,0.004260512498708871,cloud,114.212.81.11,0.004219779601463905,114.212.81.11,0.0030799095447246842
35,875.0,0.015979445897615872,79.6,360p,1,JEPG,host,172.27.151.145,0.0017482684208796574,172.27.151.145,0.004070566250727727,cloud,114.212.81.11,0.004975795745849609,114.212.81.11,0.0051848154801588785
36,900.0,0.01531703655536358,79.6,360p,1,JEPG,host,172.27.151.145,0.001587042441734901,172.27.151.145,0.004048264943636381,cloud,114.212.81.11,0.004572804157550518,114.212.81.11,0.005108925012441781
37,925.0,0.016852204616253193,79.6,360p,1,JEPG,host,172.27.151.145,0.0016790353334867037,172.27.151.145,0.0043311944374671354,cloud,114.212.81.11,0.004767362888042743,114.212.81.11,0.0060746119572566105
38,950.0,0.014625971133892352,79.6,360p,1,JEPG,host,172.27.151.145,0.00169830138866718,172.27.151.145,0.003919931558462289,cloud,114.212.81.11,0.00464785099029541,114.212.81.11,0.004359887196467472
39,975.0,0.016577463883620042,79.6,360p,1,JEPG,host,172.27.151.145,0.0016824648930476261,172.27.151.145,0.004745996915377104,cloud,114.212.81.11,0.0045413053952730615,114.212.81.11,0.005607696679922251
40,1000.0,0.018541849576509915,79.6,360p,1,JEPG,host,172.27.151.145,0.0018833783956674428,172.27.151.145,0.004306921592125526,cloud,114.212.81.11,0.0059298551999605615,114.212.81.11,0.006421694388756385
41,1025.0,0.016830352636483997,79.6,360p,1,JEPG,host,172.27.151.145,0.001876363387474647,172.27.151.145,0.003934722680311937,cloud,114.212.81.11,0.006069155839773325,114.212.81.11,0.00495011072892409
42,1050.0,0.014915227890014648,79.6,360p,1,JEPG,host,172.27.151.145,0.0017135693476750301,172.27.151.145,0.00410608144906851,cloud,114.212.81.11,0.004777092200059157,114.212.81.11,0.0043184848932119515
43,1075.0,0.01627326011657715,79.6,360p,1,JEPG,host,172.27.151.145,0.0017371819569514347,172.27.151.145,0.004460866634662335,cloud,114.212.81.11,0.006582416020906889,114.212.81.11,0.00349279550405649
44,1100.0,0.01411457245166485,79.6,360p,1,JEPG,host,172.27.151.145,0.0015330131237323468,172.27.151.145,0.003917776621305025,cloud,114.212.81.11,0.004889873357919546,114.212.81.11,0.003773909348707933
45,1125.0,0.013285196744478665,79.6,360p,1,JEPG,host,172.27.151.145,0.0015432559526883638,172.27.151.145,0.004060882788438063,cloud,114.212.81.11,0.0044653874177199146,114.212.81.11,0.0032156705856323242
46,1150.0,0.014760677631084736,79.5,360p,1,JEPG,host,172.27.151.145,0.0018768677344689001,172.27.151.145,0.004597489650432881,cloud,114.212.81.11,0.0046395980394803565,114.212.81.11,0.0036467222067025993
47,1175.0,0.014012575149536133,79.5,360p,1,JEPG,host,172.27.151.145,0.0017370902574979342,172.27.151.145,0.004228940376868615,cloud,114.212.81.11,0.00465229841379019,114.212.81.11,0.0033942461013793937
48,1200.0,0.013884709431574896,79.5,360p,1,JEPG,host,172.27.151.145,0.0015483727821936975,172.27.151.145,0.00400234185732328,cloud,114.212.81.11,0.004541085316584661,114.212.81.11,0.0037929094754732577
49,1225.0,0.016137022238511305,79.5,360p,1,JEPG,host,172.27.151.145,0.001792467557466947,172.27.151.145,0.004240448658282941,cloud,114.212.81.11,0.005764126777648926,114.212.81.11,0.004339979245112492
50,1250.0,0.015684824723463792,79.5,360p,1,JEPG,host,172.27.151.145,0.00220640806051401,172.27.151.145,0.0042089407260601334,cloud,114.212.81.11,0.0046895834115835335,114.212.81.11,0.004579892525306115
