n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_alignment_role,face_alignment_ip,face_alignment_proc_delay,face_alignment_trans_ip,face_alignment_trans_delay
133,565.0,0.05272531509399414,87.2,720p,5,JPEG,host,172.27.151.145,0.007220784823099772,172.27.151.145,0.01663680871327718,cloud,114.212.81.11,0.022591431935628254,114.212.81.11,0.0062762896219889334
134,570.0,0.05691707134246826,87.2,720p,5,JPEG,host,172.27.151.145,0.008018294970194498,172.27.151.145,0.01665357748667399,cloud,114.212.81.11,0.02472845713297526,114.212.81.11,0.007516741752624508
135,575.0,0.05301133791605631,87.2,720p,5,JPEG,host,172.27.151.145,0.007392207781473796,172.27.151.145,0.016537229220072426,cloud,114.212.81.11,0.020048896471659344,114.212.81.11,0.009033004442850746
136,580.0,0.0535431702931722,87.2,720p,5,JPEG,host,172.27.151.145,0.0069446563720703125,172.27.151.145,0.016691724459330242,cloud,114.212.81.11,0.020026683807373047,114.212.81.11,0.009880105654398601
137,585.0,0.05578450361887614,87.2,720p,5,JPEG,host,172.27.151.145,0.009222586949666342,172.27.151.145,0.017063021659851074,cloud,114.212.81.11,0.020693540573120117,114.212.81.11,0.008805354436238606
138,590.0,0.06015002727508545,87.2,720p,5,JPEG,host,172.27.151.145,0.007649620374043782,172.27.151.145,0.01622863610585531,cloud,114.212.81.11,0.026221434275309246,114.212.81.11,0.010050336519877117
139,595.0,0.05752046902974446,87.2,720p,5,JPEG,host,172.27.151.145,0.0071133772532145185,172.27.151.145,0.016083637873331703,cloud,114.212.81.11,0.02514799435933431,114.212.81.11,0.009175459543863933
140,600.0,0.04915253321329753,87.2,720p,5,JPEG,host,172.27.151.145,0.006653348604838054,172.27.151.145,0.01596089204152425,cloud,114.212.81.11,0.019430041313171387,114.212.81.11,0.007108251253763836
141,605.0,0.052232543627421066,87.2,720p,30,JPEG,host,172.27.151.145,0.00744326909383138,172.27.151.145,0.015772183736165367,cloud,114.212.81.11,0.019841353098551433,114.212.81.11,0.009175737698872883
142,606.0,0.14721322059631348,87.2,720p,30,JPEG,host,172.27.151.145,0.020455360412597656,172.27.151.145,0.048003315925598145,cloud,114.212.81.11,0.059075236320495605,114.212.81.11,0.01967930793762207
143,607.0,0.15318214893341064,87.2,720p,30,JPEG,host,172.27.151.145,0.019855737686157227,172.27.151.145,0.05149519443511963,cloud,114.212.81.11,0.058725595474243164,114.212.81.11,0.023105621337890625
144,608.0,0.14151954650878906,87.2,720p,30,JPEG,host,172.27.151.145,0.019825220108032227,172.27.151.145,0.04891681671142578,cloud,114.212.81.11,0.0596163272857666,114.212.81.11,0.013161182403564453
145,609.0,0.14467251300811768,87.2,720p,30,JPEG,host,172.27.151.145,0.019758224487304688,172.27.151.145,0.04823446273803711,cloud,114.212.81.11,0.06687283515930176,114.212.81.11,0.009806990623474121
146,610.0,0.1392209529876709,87.2,720p,30,JPEG,host,172.27.151.145,0.02179861068725586,172.27.151.145,0.04806852340698242,cloud,114.212.81.11,0.05928313732147217,114.212.81.11,0.01007068157196045
147,611.0,0.14084291458129883,87.2,720p,30,JPEG,host,172.27.151.145,0.020067214965820312,172.27.151.145,0.04837143421173096,cloud,114.212.81.11,0.06157207489013672,114.212.81.11,0.01083219051361084
148,612.0,0.2076035737991333,87.3,720p,30,JPEG,host,172.27.151.145,0.02900063991546631,172.27.151.145,0.10348975658416748,cloud,114.212.81.11,0.06281137466430664,114.212.81.11,0.012301802635192871
149,613.0,0.1808074712753296,87.3,720p,30,JPEG,host,172.27.151.145,0.021057844161987305,172.27.151.145,0.056209444999694824,cloud,114.212.81.11,0.09006989002227783,114.212.81.11,0.013470292091369629
150,614.0,0.1616349220275879,87.3,720p,30,JPEG,host,172.27.151.145,0.02035689353942871,172.27.151.145,0.0519634485244751,cloud,114.212.81.11,0.0772324800491333,114.212.81.11,0.012082099914550781
151,615.0,0.1424797773361206,87.3,720p,5,JPEG,host,172.27.151.145,0.019957423210144043,172.27.151.145,0.05121493339538574,cloud,114.212.81.11,0.06011033058166504,114.212.81.11,0.011197090148925781
152,616.0,0.1918867826461792,87.3,720p,5,JPEG,host,172.27.151.145,0.023773550987243652,172.27.151.145,0.09280872344970703,cloud,114.212.81.11,0.06341969966888428,114.212.81.11,0.011884808540344238
153,620.0,0.06829714775085449,87.3,720p,5,JPEG,host,172.27.151.145,0.009354734420776367,172.27.151.145,0.026796245574951173,cloud,114.212.81.11,0.026634740829467773,114.212.81.11,0.005511426925659178
154,625.0,0.0539242426554362,87.3,720p,5,JPEG,host,172.27.151.145,0.007566610972086589,172.27.151.145,0.017153024673461914,cloud,114.212.81.11,0.02466583251953125,114.212.81.11,0.004538774490356445
155,630.0,0.061696926752726235,87.3,720p,5,JPEG,host,172.27.151.145,0.008144815762837728,172.27.151.145,0.01595775286356608,cloud,114.212.81.11,0.032996137936909996,114.212.81.11,0.00459822018941243
156,635.0,0.059772372245788574,87.3,720p,5,JPEG,host,172.27.151.145,0.006632129351298015,172.27.151.145,0.016022364298502602,cloud,114.212.81.11,0.03280456860860189,114.212.81.11,0.004313309987386063
157,640.0,0.05045231183369955,87.3,720p,5,JPEG,host,172.27.151.145,0.006999969482421875,172.27.151.145,0.01616017023722331,cloud,114.212.81.11,0.023039062817891438,114.212.81.11,0.0042531092961629255
158,645.0,0.05339459578196208,87.3,720p,5,JPEG,host,172.27.151.145,0.007406274477640788,172.27.151.145,0.016491254170735676,cloud,114.212.81.11,0.025086839993794758,114.212.81.11,0.004410227139790855
159,650.0,0.052259604136149086,87.3,720p,5,JPEG,host,172.27.151.145,0.007203499476114909,172.27.151.145,0.01785604159037272,cloud,114.212.81.11,0.022842009862263996,114.212.81.11,0.004358053207397461
160,655.0,0.05373644828796387,87.3,720p,5,JPEG,host,172.27.151.145,0.009315848350524902,172.27.151.145,0.017768303553263348,cloud,114.212.81.11,0.022374192873636883,114.212.81.11,0.004278103510538735
161,660.0,0.060818592707316085,87.3,720p,5,JPEG,host,172.27.151.145,0.007116993268330892,172.27.151.145,0.016137798627217613,cloud,114.212.81.11,0.03345537185668945,114.212.81.11,0.004108428955078125
162,665.0,0.055931250254313156,87.3,720p,5,JPEG,host,172.27.151.145,0.007298866907755534,172.27.151.145,0.01702260971069336,cloud,114.212.81.11,0.027750134468078613,114.212.81.11,0.0038596391677856445
163,670.0,0.05755579471588135,87.3,720p,5,JPEG,host,172.27.151.145,0.006809075673421224,172.27.151.145,0.01716430981953939,cloud,114.212.81.11,0.028777917226155598,114.212.81.11,0.00480449199676514
164,675.0,0.05556301275889079,87.3,720p,5,JPEG,host,172.27.151.145,0.00700831413269043,172.27.151.145,0.015905221303304035,cloud,114.212.81.11,0.028589407602945965,114.212.81.11,0.004060069719950359
165,680.0,0.06011350949605306,87.3,720p,5,JPEG,host,172.27.151.145,0.006606936454772949,172.27.151.145,0.016072511672973633,cloud,114.212.81.11,0.033134659131368004,114.212.81.11,0.0042994022369384766
166,685.0,0.05432307720184326,87.3,720p,5,JPEG,host,172.27.151.145,0.006796677907307942,172.27.151.145,0.016261537869771324,cloud,114.212.81.11,0.026915510495503742,114.212.81.11,0.004349350929260257
167,690.0,0.05434163411458333,87.3,720p,5,JPEG,host,172.27.151.145,0.006791313489278157,172.27.151.145,0.016667962074279785,cloud,114.212.81.11,0.026557564735412598,114.212.81.11,0.004324793815612793
168,695.0,0.06487019856770833,87.3,720p,5,JPEG,host,172.27.151.145,0.006686846415201823,172.27.151.145,0.016153335571289062,cloud,114.212.81.11,0.0365984837214152,114.212.81.11,0.005431532859802246
169,700.0,0.050311485926310226,87.3,720p,5,JPEG,host,172.27.151.145,0.007750670115152995,172.27.151.145,0.018195947011311848,cloud,114.212.81.11,0.02000129222869873,114.212.81.11,0.004363576571146648
170,705.0,0.04945254325866699,87.3,720p,5,JPEG,host,172.27.151.145,0.00657053788503011,172.27.151.145,0.016892035802205406,cloud,114.212.81.11,0.021849632263183594,114.212.81.11,0.004140337308247883
171,710.0,0.05469950040181478,87.3,720p,1,JPEG,host,172.27.151.145,0.008803049723307291,172.27.151.145,0.017243146896362305,cloud,114.212.81.11,0.024142861366271973,114.212.81.11,0.004510442415873211
172,711.0,0.1455857753753662,87.3,720p,1,JPEG,host,172.27.151.145,0.021486997604370117,172.27.151.145,0.04906952381134033,cloud,114.212.81.11,0.06319940090179443,114.212.81.11,0.011829853057861328
173,725.0,0.02903544108072917,87.3,720p,1,JPEG,host,172.27.151.145,0.0037603855133056642,172.27.151.145,0.006851514180501302,cloud,114.212.81.11,0.016264597574869793,114.212.81.11,0.002158943812052408
174,750.0,0.012947990344120905,87.3,720p,1,JPEG,host,172.27.151.145,0.0017652878394493689,172.27.151.145,0.0038713125082162707,cloud,114.212.81.11,0.0064487457275390625,114.212.81.11,0.0008626442689162036
175,775.0,0.012653479209313026,87.3,720p,1,JPEG,host,172.27.151.145,0.0016559729209313025,172.27.151.145,0.0037888563596285307,cloud,114.212.81.11,0.006256754581744854,114.212.81.11,0.0009518953470083382
176,800.0,0.01409453612107497,87.2,720p,1,JPEG,host,172.27.151.145,0.0017638023083026593,172.27.151.145,0.003789278177114633,cloud,114.212.81.11,0.006824979415306678,114.212.81.11,0.0017164762203509994
177,825.0,0.015072694191565879,87.2,720p,1,JPEG,host,172.27.151.145,0.0016678113203782302,172.27.151.145,0.0041692165228036735,cloud,114.212.81.11,0.0071878158129178565,114.212.81.11,0.0020478505354661197
178,850.0,0.015400207959688626,87.2,720p,1,JPEG,host,172.27.151.145,0.0016749271979698767,172.27.151.145,0.0037381924115694487,cloud,114.212.81.11,0.007965555557837853,114.212.81.11,0.0020215327923114486
179,875.0,0.017481070298414964,87.2,720p,1,JPEG,host,172.27.151.145,0.0016778432405911959,172.27.151.145,0.007743633710421048,cloud,114.212.81.11,0.0064073617641742416,114.212.81.11,0.0016522315832284782
180,900.0,0.017930984497070312,87.2,720p,1,JPEG,host,172.27.151.145,0.001980011279766376,172.27.151.145,0.0070952910643357495,cloud,114.212.81.11,0.008076933714059683,114.212.81.11,0.0007787484389085043
181,925.0,0.014293606464679424,87.2,720p,1,JPEG,host,172.27.151.145,0.0016402097848745494,172.27.151.145,0.0039040583830613354,cloud,114.212.81.11,0.007681204722477839,114.212.81.11,0.0010681335742657007
182,950.0,0.011248111724853516,87.2,720p,1,JPEG,host,172.27.151.145,0.0016270325734065129,172.27.151.145,0.003777834085317759,cloud,114.212.81.11,0.0046737469159639795,114.212.81.11,0.0011694981501652645
183,975.0,0.011418654368473932,87.2,720p,1,JPEG,host,172.27.151.145,0.002238933856670673,172.27.151.145,0.0037823823782113884,cloud,114.212.81.11,0.004497757324805627,114.212.81.11,0.0008995808087862451
184,1000.0,0.011462651766263522,87.2,720p,1,JPEG,host,172.27.151.145,0.0018117152727567232,172.27.151.145,0.003913026589613695,cloud,114.212.81.11,0.00479273612682636,114.212.81.11,0.000945173777066744
185,1025.0,0.012349633070138786,87.2,720p,1,JPEG,host,172.27.151.145,0.0018423153803898739,172.27.151.145,0.0037235571787907528,cloud,114.212.81.11,0.005759505125192495,114.212.81.11,0.0010242553857656633
186,1050.0,0.014560846182016227,87.2,720p,1,JPEG,host,172.27.151.145,0.001847551419184758,172.27.151.145,0.0036474741422213037,cloud,114.212.81.11,0.008179114415095402,114.212.81.11,0.0008867062055147625
187,1075.0,0.015550916011516865,87.4,720p,1,JPEG,host,172.27.151.145,0.001853796151968149,172.27.151.145,0.00633398386148306,cloud,114.212.81.11,0.006539097199073205,114.212.81.11,0.0008240387989924504
188,1100.0,0.016486718104435846,87.4,720p,1,JPEG,host,172.27.151.145,0.0017577593143169696,172.27.151.145,0.003949953959538387,cloud,114.212.81.11,0.009778609642615685,114.212.81.11,0.0010003951879648063
189,1125.0,0.012699365615844727,87.4,720p,1,JPEG,host,172.27.151.145,0.001759171485900879,172.27.151.145,0.0037575409962580754,cloud,114.212.81.11,0.0063217786642221305,114.212.81.11,0.0008608744694636418
190,1150.0,0.012807809389554538,87.4,720p,1,JPEG,host,172.27.151.145,0.0015837779411902795,172.27.151.145,0.0038397220464853137,cloud,114.212.81.11,0.006317789737994854,114.212.81.11,0.0010665196638840893
191,1175.0,0.01120130832378681,87.4,720p,1,JPEG,host,172.27.151.145,0.0017053897564227765,172.27.151.145,0.00379180908203125,cloud,114.212.81.11,0.004523057204026442,114.212.81.11,0.0011810522813063403
192,1200.0,0.015054079202505257,87.4,720p,1,JPEG,host,172.27.151.145,0.0015703989909245418,172.27.151.145,0.0036965608596801758,cloud,114.212.81.11,0.007375497084397536,114.212.81.11,0.0024116222675030045
193,1225.0,0.014565046016986553,87.4,720p,1,JPEG,host,172.27.151.145,0.0017014008301955003,172.27.151.145,0.004161486258873573,cloud,114.212.81.11,0.00760043584383451,114.212.81.11,0.0011017230840829704
194,1250.0,0.012769809136023888,87.4,720p,1,JPEG,host,172.27.151.145,0.0016259046701284556,172.27.151.145,0.004072436919579139,cloud,114.212.81.11,0.006030128552363469,114.212.81.11,0.0010413389939528247
195,1275.0,0.01158314484816331,87.4,720p,1,JPEG,host,172.27.151.145,0.0015994677176842322,172.27.151.145,0.003903049689072829,cloud,114.212.81.11,0.005151491898756761,114.212.81.11,0.0009291355426494889
196,1300.0,0.01112505105825571,87.4,720p,1,JPEG,host,172.27.151.145,0.0016441895411564754,172.27.151.145,0.00377204784980187,cloud,114.212.81.11,0.004606852164635291,114.212.81.11,0.001101961502662072
197,1325.0,0.012431658231295072,87.4,720p,1,JPEG,host,172.27.151.145,0.0017370902574979342,172.27.151.145,0.003738155731788048,cloud,114.212.81.11,0.005807711527897761,114.212.81.11,0.0011487007141113281
198,1350.0,0.013344462101276103,87.4,720p,1,JPEG,host,172.27.151.145,0.001628857392531175,172.27.151.145,0.003933374698345478,cloud,114.212.81.11,0.0068620993540837215,114.212.81.11,0.00092013065631573
199,1375.0,0.011259977634136494,87.4,720p,1,JPEG,host,172.27.151.145,0.0015758367685171275,172.27.151.145,0.0038833251366248503,cloud,114.212.81.11,0.0048621159333449146,114.212.81.11,0.0009386997956496021
200,1400.0,0.014839392441969652,87.4,720p,1,JPEG,host,172.27.151.145,0.0015499041630671574,172.27.151.145,0.004114206020648663,cloud,114.212.81.11,0.008303623933058519,114.212.81.11,0.0008716583251953125
201,1425.0,0.011498277003948506,87.4,480p,1,JPEG,host,172.27.151.145,0.00159300290621244,172.27.151.145,0.003895081006563627,cloud,114.212.81.11,0.004748023473299467,114.212.81.11,0.0012621696178729712
202,1450.0,0.00977466656611516,87.4,480p,1,JPEG,host,172.27.151.145,0.0017762917738694411,172.27.151.145,0.0019972049272977393,cloud,114.212.81.11,0.004750655247614934,114.212.81.11,0.0012505146173330452
203,1475.0,0.009333977332481971,87.4,480p,1,JPEG,host,172.27.151.145,0.001688709625831017,172.27.151.145,0.001991968888502855,cloud,114.212.81.11,0.004610098325289213,114.212.81.11,0.0010432004928588867
204,1500.0,0.009650780604435848,87.4,480p,1,JPEG,host,172.27.151.145,0.0015724622286283053,172.27.151.145,0.0019994332240178036,cloud,114.212.81.11,0.00526115527519813,114.212.81.11,0.0008177298765916089
205,1525.0,0.011478038934560921,87.4,480p,1,JPEG,host,172.27.151.145,0.0015923701799832857,172.27.151.145,0.002827332570002629,cloud,114.212.81.11,0.006045717459458571,114.212.81.11,0.0010126187251164364
206,1550.0,0.01193225383758545,87.4,480p,1,JPEG,host,172.27.151.145,0.0016265190564669096,172.27.151.145,0.0020783039239736702,cloud,114.212.81.11,0.007111907005310059,114.212.81.11,0.0011155238518348112
207,1575.0,0.010912849352909969,87.4,480p,1,JPEG,host,172.27.151.145,0.0017147247607891376,172.27.151.145,0.001995765245877779,cloud,114.212.81.11,0.006363226817204402,114.212.81.11,0.0008391325290386499
208,1600.0,0.012545778201176569,87.4,480p,1,JPEG,host,172.27.151.145,0.001640008046076848,172.27.151.145,0.0019207917726956883,cloud,114.212.81.11,0.007967490416306715,114.212.81.11,0.0010174879660973177
209,1625.0,0.011701666391812837,87.4,480p,1,JPEG,host,172.27.151.145,0.001682153114905724,172.27.151.145,0.0020195704240065357,cloud,114.212.81.11,0.007105112075805664,114.212.81.11,0.0008948307770949137
210,1650.0,0.01299890188070444,87.4,480p,1,JPEG,host,172.27.151.145,0.002017965683570275,172.27.151.145,0.002726839138911321,cloud,114.212.81.11,0.007263632921072153,114.212.81.11,0.00099046413715069
211,1675.0,0.010169212634746846,87.3,480p,1,JPEG,host,172.27.151.145,0.001872713749225323,172.27.151.145,0.0020096393731924202,cloud,114.212.81.11,0.005416558339045598,114.212.81.11,0.0008703011732835034
212,1700.0,0.009550663141103892,87.3,480p,1,JPEG,host,172.27.151.145,0.0016183944848867564,172.27.151.145,0.0021962294211754435,cloud,114.212.81.11,0.004953631987938514,114.212.81.11,0.0007824072471031779
213,1725.0,0.008892361934368428,87.3,480p,1,JPEG,host,172.27.151.145,0.0016549550569974459,172.27.151.145,0.0018961796393761267,cloud,114.212.81.11,0.004456703479473407,114.212.81.11,0.000884523758521447
214,1750.0,0.011348073299114522,87.3,480p,1,JPEG,host,172.27.151.145,0.0016937714356642503,172.27.151.145,0.002029730723454402,cloud,114.212.81.11,0.0067790471590482276,114.212.81.11,0.0008455239809476408
215,1775.0,0.009424374653742865,87.3,480p,1,JPEG,host,172.27.151.145,0.0016959630526029146,172.27.151.145,0.0018898523770845854,cloud,114.212.81.11,0.00501095331632174,114.212.81.11,0.0008276059077336239
216,1800.0,0.009709807542654183,87.3,480p,1,JPEG,host,172.27.151.145,0.0017184936083280123,172.27.151.145,0.0019337855852567232,cloud,114.212.81.11,0.005143000529362605,114.212.81.11,0.0009145278197068432
217,1825.0,0.009506198076101448,87.3,480p,1,JPEG,host,172.27.151.145,0.0017664065727820764,172.27.151.145,0.0019345742005568282,cloud,114.212.81.11,0.004828847371614897,114.212.81.11,0.0009763699311476481
218,1850.0,0.009998789200415978,87.3,480p,1,JPEG,host,172.27.151.145,0.001891943124624399,172.27.151.145,0.001981652699984037,cloud,114.212.81.11,0.0051267055364755485,114.212.81.11,0.0009984878393319938
219,1875.0,0.01286142606001634,87.3,480p,1,JPEG,host,172.27.151.145,0.0017411525432880109,172.27.151.145,0.0020303634496835563,cloud,114.212.81.11,0.008224138846764198,114.212.81.11,0.0008657712202805746
220,1900.0,0.009212842354407677,87.3,480p,1,JPEG,host,172.27.151.145,0.0017851591110229492,172.27.151.145,0.0019141160524808443,cloud,114.212.81.11,0.004634242791395921,114.212.81.11,0.0008793243995079622
221,1925.0,0.010535799540006198,87.3,480p,1,JPEG,host,172.27.151.145,0.0016701588263878455,172.27.151.145,0.001923350187448355,cloud,114.212.81.11,0.0056429642897385815,114.212.81.11,0.0012993262364314152
222,1950.0,0.010615715613731971,87.3,480p,1,JPEG,host,172.27.151.145,0.001677412253159743,172.27.151.145,0.0022932657828697795,cloud,114.212.81.11,0.00531302965604342,114.212.81.11,0.0013320079216590291
223,1975.0,0.010607260924119215,87.3,480p,1,JPEG,host,172.27.151.145,0.0018120178809532751,172.27.151.145,0.002050262231093187,cloud,114.212.81.11,0.004870818211482122,114.212.81.11,0.0018741626005906323
224,2000.0,0.011145206598135142,87.3,480p,1,JPEG,host,172.27.151.145,0.0015497207641601562,172.27.151.145,0.0019921247775738058,cloud,114.212.81.11,0.005787711877089281,114.212.81.11,0.0018156491793118986
225,2025.0,0.009408959975609412,87.3,480p,1,JPEG,host,172.27.151.145,0.001717704993027907,172.27.151.145,0.0021341488911555363,cloud,114.212.81.11,0.00454100278707651,114.212.81.11,0.0010161033043494597
226,2050.0,0.009790851519658014,87.3,480p,1,JPEG,host,172.27.151.145,0.0016124523602999174,172.27.151.145,0.002199970758878268,cloud,114.212.81.11,0.004633509195767916,114.212.81.11,0.001344919204711914
227,2075.0,0.00913548469543457,87.3,480p,1,JPEG,host,172.27.151.145,0.0015591749778160681,172.27.151.145,0.0020239628278292143,cloud,114.212.81.11,0.004579800825852614,114.212.81.11,0.000972546063936674
228,2100.0,0.013299676088186411,87.3,480p,1,JPEG,host,172.27.151.145,0.0017694601645836462,172.27.151.145,0.001905184525709886,cloud,114.212.81.11,0.007986160425039439,114.212.81.11,0.0016388709728534408
229,2125.0,0.010104344441340521,87.3,480p,1,JPEG,host,172.27.151.145,0.00171814515040471,172.27.151.145,0.0019928950529832104,cloud,114.212.81.11,0.004730701446533203,114.212.81.11,0.0016626027914193962
230,2150.0,0.010164646001962515,87.3,480p,1,JPEG,host,172.27.151.145,0.0016593199509840745,172.27.151.145,0.0019318140470064602,cloud,114.212.81.11,0.005285400610703688,114.212.81.11,0.0012881113932682918
231,2175.0,0.016218928190378044,87.3,480p,1,JPEG,host,172.27.151.145,0.00176087709573599,172.27.151.145,0.0025002956390380864,cloud,114.212.81.11,0.010468776409442607,114.212.81.11,0.001488979046161359
232,2200.0,0.011802205672630897,87.3,480p,1,JPEG,host,172.27.151.145,0.0016395953985360952,172.27.151.145,0.0019400578278761643,cloud,114.212.81.11,0.007224183816176195,114.212.81.11,0.000998368630042443
233,2225.0,0.011899379583505483,87.3,480p,1,JPEG,host,172.27.151.145,0.0016774489329411434,172.27.151.145,0.0019719967475304236,cloud,114.212.81.11,0.007288941970238319,114.212.81.11,0.0009609919327955973
234,2250.0,0.014003891211289626,87.3,480p,1,JPEG,host,172.27.151.145,0.001845552371098445,172.27.151.145,0.004788829730107234,cloud,114.212.81.11,0.006173445628239558,114.212.81.11,0.0011960634818443889
235,2275.0,0.010169120935293345,87.5,480p,1,JPEG,host,172.27.151.145,0.0016556886526254506,172.27.151.145,0.0020613395250760596,cloud,114.212.81.11,0.005439116404606746,114.212.81.11,0.0010129763529850887
236,2300.0,0.010805359253516564,87.5,480p,1,JPEG,host,172.27.151.145,0.002005191949697641,172.27.151.145,0.0020008362256563627,cloud,114.212.81.11,0.005648667995746319,114.212.81.11,0.001150663082416241
237,2325.0,0.012752725527836725,87.5,480p,1,JPEG,host,172.27.151.145,0.0016232728958129883,172.27.151.145,0.002739447813767653,cloud,114.212.81.11,0.007284283638000488,114.212.81.11,0.0011057211802555957
238,2350.0,0.012648683327894945,87.5,480p,1,JPEG,host,172.27.151.145,0.0015177084849430965,172.27.151.145,0.0021178814081045296,cloud,114.212.81.11,0.007765118892376239,114.212.81.11,0.0012479745424710783
239,2375.0,0.011030077934265137,87.5,480p,1,JPEG,host,172.27.151.145,0.001542210578918457,172.27.151.145,0.0020270714393028845,cloud,114.212.81.11,0.006231949879572942,114.212.81.11,0.0012288460364708528
240,2400.0,0.011220858647273138,87.5,480p,1,JPEG,host,172.27.151.145,0.0016954953853900616,172.27.151.145,0.0019652293278620793,cloud,114.212.81.11,0.006511312264662523,114.212.81.11,0.0010488216693584733
241,2425.0,0.01197969913482666,87.5,480p,1,JPEG,host,172.27.151.145,0.0015335358106173002,172.27.151.145,0.0021691047228299654,cloud,114.212.81.11,0.006960758796105018,114.212.81.11,0.0013162998052743766
242,2450.0,0.00994555766765888,87.5,480p,1,JPEG,host,172.27.151.145,0.00166472104879526,172.27.151.145,0.0021794942709115832,cloud,114.212.81.11,0.004842391380896935,114.212.81.11,0.001258950967055101
243,2475.0,0.014051033900334286,87.5,480p,1,JPEG,host,172.27.151.145,0.0016240248313316931,172.27.151.145,0.0019684388087346004,cloud,114.212.81.11,0.00928966815655048,114.212.81.11,0.0011689021037175115
244,2500.0,0.009669010455791768,87.5,480p,1,JPEG,host,172.27.151.145,0.0017651044405423678,172.27.151.145,0.001952822391803448,cloud,114.212.81.11,0.00482335457435021,114.212.81.11,0.0011277290490957414
245,2525.0,0.00957924586076003,87.5,480p,1,JPEG,host,172.27.151.145,0.0017823164279644305,172.27.151.145,0.001965055098900428,cloud,114.212.81.11,0.00489195493551401,114.212.81.11,0.0009399193983811605
246,2550.0,0.009723498271061825,87.5,480p,1,JPEG,host,172.27.151.145,0.0017460951438316931,172.27.151.145,0.0019912077830387996,cloud,114.212.81.11,0.004765785657442533,114.212.81.11,0.001220409686748798
247,2575.0,0.011845781252934381,87.5,480p,1,JPEG,host,172.27.151.145,0.0017316341400146484,172.27.151.145,0.0021467667359572193,cloud,114.212.81.11,0.006712766794057993,114.212.81.11,0.0012546135829045214
248,2600.0,0.013605897243206318,87.6,480p,1,JPEG,host,172.27.151.145,0.002607327241163987,172.27.151.145,0.003551629873422476,cloud,114.212.81.11,0.006390663293691782,114.212.81.11,0.001056276834928072
249,2625.0,0.013747866337115947,87.6,480p,1,JPEG,host,172.27.151.145,0.0015253103696382963,172.27.151.145,0.001967943631685697,cloud,114.212.81.11,0.009296839053814229,114.212.81.11,0.0009577732819777262
250,2650.0,0.011368072949923001,87.6,480p,1,JPEG,host,172.27.151.145,0.0015662174958449143,172.27.151.145,0.00196535770709698,cloud,114.212.81.11,0.006378696515009954,114.212.81.11,0.0014578012319711531
251,2675.0,0.011125555405249963,87.6,480p,1,JPEG,host,172.27.151.145,0.0017668925798856295,172.27.151.145,0.0031432188474214994,cloud,114.212.81.11,0.004439794100247896,114.212.81.11,0.0017756498776949374
252,2700.0,0.012970887697660007,87.6,480p,1,JPEG,host,172.27.151.145,0.001559899403498723,172.27.151.145,0.00224912166595459,cloud,114.212.81.11,0.008347823069645809,114.212.81.11,0.0008140435585608837
253,2725.0,0.009503593811622033,87.6,480p,1,JPEG,host,172.27.151.145,0.0017187870465792143,172.27.151.145,0.002073223774249737,cloud,114.212.81.11,0.004675580905033992,114.212.81.11,0.0010360020857590893
254,2750.0,0.01767128247481126,87.6,480p,1,JPEG,host,172.27.151.145,0.0019514927497276892,172.27.151.145,0.0027705706082857572,cloud,114.212.81.11,0.01148072572854849,114.212.81.11,0.0014684933882493246
255,2775.0,0.01114980074075552,87.6,480p,1,JPEG,host,172.27.151.145,0.0015986974422748273,172.27.151.145,0.002161383628845215,cloud,114.212.81.11,0.006062553479121282,114.212.81.11,0.0013271661905141976
256,2800.0,0.010902203046358548,87.6,480p,1,JPEG,host,172.27.151.145,0.0016272709919856144,172.27.151.145,0.001981166692880484,cloud,114.212.81.11,0.006225961905259352,114.212.81.11,0.0010678034562330982
257,2825.0,0.009475029431856595,87.6,480p,1,JPEG,host,172.27.151.145,0.0016952294569749099,172.27.151.145,0.001979644481952374,cloud,114.212.81.11,0.004768967628479004,114.212.81.11,0.0010311878644503076
258,2850.0,0.009667524924645057,87.6,480p,1,JPEG,host,172.27.151.145,0.0016287015034602238,172.27.151.145,0.0019483474584726188,cloud,114.212.81.11,0.0048252527530376725,114.212.81.11,0.0012652232096745418
259,2875.0,0.009885320296654334,87.6,480p,1,JPEG,host,172.27.151.145,0.0015291158969585712,172.27.151.145,0.002068427892831656,cloud,114.212.81.11,0.005346224858210637,114.212.81.11,0.00094155164865347
260,2900.0,0.009838406856243428,87.6,480p,1,JPEG,host,172.27.151.145,0.0021285735643827,172.27.151.145,0.0019505665852473336,cloud,114.212.81.11,0.00473178350008451,114.212.81.11,0.0010274832065288834
261,2925.0,0.01985323429107666,87.6,480p,30,JPEG,host,172.27.151.145,0.002058753600487342,172.27.151.145,0.004916814657358023,cloud,114.212.81.11,0.010484768794133114,114.212.81.11,0.002392897239098182
262,2926.0,0.1340864896774292,87.6,480p,30,JPEG,host,172.27.151.145,0.021741509437561035,172.27.151.145,0.02639150619506836,cloud,114.212.81.11,0.058931827545166016,114.212.81.11,0.02702164649963379
263,2927.0,0.12170803546905518,87.6,480p,30,JPEG,host,172.27.151.145,0.01997673511505127,172.27.151.145,0.024896979331970215,cloud,114.212.81.11,0.05962419509887695,114.212.81.11,0.01721012592315674
