n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_alignment_role,face_alignment_ip,face_alignment_proc_delay,face_alignment_trans_ip,face_alignment_trans_delay
132,235.0,0.12107861042022705,88.4,1080p,5,JPEG,cloud,114.212.81.11,0.002681573232014974,114.212.81.11,0.044911106427510575,host,172.27.151.145,0.06997966766357422,172.27.151.145,0.003506263097127274
133,240.0,0.11994548638661703,88.4,1080p,5,JPEG,cloud,114.212.81.11,0.00280304749806722,114.212.81.11,0.04421730836232503,host,172.27.151.145,0.06964317957560222,172.27.151.145,0.0032819509506225586
134,245.0,0.12799378236134848,88.4,1080p,5,JPEG,cloud,114.212.81.11,0.003454128901163737,114.212.81.11,0.0427388350168864,host,172.27.151.145,0.07862663269042969,172.27.151.145,0.0031741857528686523
135,250.0,0.12186714013417561,88.4,1080p,5,JPEG,cloud,114.212.81.11,0.0027538140614827475,114.212.81.11,0.04389564196268717,host,172.27.151.145,0.0720135768254598,172.27.151.145,0.0032041072845458984
136,255.0,0.11534043153127035,88.4,1080p,5,JPEG,cloud,114.212.81.11,0.0030946731567382812,114.212.81.11,0.036493937174479164,host,172.27.151.145,0.0722131331761678,172.27.151.145,0.0035386880238851004
137,260.0,0.12397352854410806,88.4,1080p,5,JPEG,cloud,114.212.81.11,0.0036962032318115234,114.212.81.11,0.04334112008412679,host,172.27.151.145,0.07385488351186116,172.27.151.145,0.0030813217163085938
138,265.0,0.11925443013509116,88.4,1080p,5,JPEG,cloud,114.212.81.11,0.0026172399520874023,114.212.81.11,0.041026671727498375,host,172.27.151.145,0.0715497334798177,172.27.151.145,0.004060784975687667
139,270.0,0.11642483870188396,88.4,1080p,5,JPEG,cloud,114.212.81.11,0.002761363983154297,114.212.81.11,0.040807247161865234,host,172.27.151.145,0.06917313734690349,172.27.151.145,0.0036830902099609375
140,275.0,0.12509397665659588,88.4,1080p,5,JPEG,cloud,114.212.81.11,0.0030309359232584634,114.212.81.11,0.0422054131825765,host,172.27.151.145,0.07641843954722087,172.27.151.145,0.003439188003540039
141,280.0,0.06661991278330484,88.4,1080p,5,JPEG,host,172.27.151.145,0.00798022747039795,172.27.151.145,0.03274254004160563,cloud,114.212.81.11,0.021158655484517414,114.212.81.11,0.004738489786783855
142,285.0,0.0632164478302002,88.4,1080p,5,JPEG,host,172.27.151.145,0.008144656817118326,172.27.151.145,0.029743274052937828,cloud,114.212.81.11,0.02046350638071696,114.212.81.11,0.004865010579427082
143,290.0,0.10747873783111572,88.4,1080p,5,JPEG,host,172.27.151.145,0.015661160151163738,172.27.151.145,0.05177398522694905,cloud,114.212.81.11,0.03328967094421387,114.212.81.11,0.0067539215087890625
144,295.0,0.06607071558634439,88.4,1080p,5,JPEG,host,172.27.151.145,0.0077964067459106445,172.27.151.145,0.028245488802591957,cloud,114.212.81.11,0.02538903554280599,114.212.81.11,0.0046397844950358084
145,300.0,0.06376043955485027,88.4,1080p,5,JPEG,host,172.27.151.145,0.008578896522521973,172.27.151.145,0.029746532440185547,cloud,114.212.81.11,0.02120824654897054,114.212.81.11,0.004226764043172203
146,305.0,0.06189835071563721,88.4,1080p,5,JPEG,host,172.27.151.145,0.008187254269917807,172.27.151.145,0.02923337618509928,cloud,114.212.81.11,0.0199813445409139,114.212.81.11,0.004496375719706219
147,310.0,0.06301132837931316,88.4,1080p,5,JPEG,host,172.27.151.145,0.008044799168904623,172.27.151.145,0.03101670742034912,cloud,114.212.81.11,0.019613901774088543,114.212.81.11,0.004335920015970864
148,315.0,0.07003100713094075,88.4,1080p,5,JPEG,host,172.27.151.145,0.007659753163655599,172.27.151.145,0.02892144521077474,cloud,114.212.81.11,0.028783520062764485,114.212.81.11,0.00466628869374593
149,320.0,0.06686735153198242,88.4,1080p,5,JPEG,host,172.27.151.145,0.007926026980082193,172.27.151.145,0.02929488817850749,cloud,114.212.81.11,0.024920980135599773,114.212.81.11,0.004725456237792969
150,325.0,0.06469543774922688,88.4,1080p,5,JPEG,host,172.27.151.145,0.007651050885518392,172.27.151.145,0.02956215540568034,cloud,114.212.81.11,0.023207545280456543,114.212.81.11,0.004274686177571613
151,330.0,0.12000449498494467,88.4,1080p,5,JPEG,host,172.27.151.145,0.007850249608357748,172.27.151.145,0.03001248836517334,host,172.27.151.145,0.07139209906260173,172.27.151.145,0.010749657948811844
152,335.0,0.14519898096720377,88.3,1080p,5,JPEG,host,172.27.151.145,0.008455395698547363,172.27.151.145,0.04949041207631429,host,172.27.151.145,0.07651805877685547,172.27.151.145,0.010735114415486649
153,340.0,0.12403508027394614,88.3,1080p,5,JPEG,host,172.27.151.145,0.0070694684982299805,172.27.151.145,0.028645237286885582,host,172.27.151.145,0.07799073060353597,172.27.151.145,0.010329643885294601
154,345.0,0.11848978201548259,88.3,1080p,5,JPEG,host,172.27.151.145,0.008173743883768717,172.27.151.145,0.028781135876973472,host,172.27.151.145,0.07118022441864014,172.27.151.145,0.010354677836100265
155,350.0,0.12109510103861491,88.3,1080p,5,JPEG,host,172.27.151.145,0.008938868840535482,172.27.151.145,0.029836694399515785,host,172.27.151.145,0.07206610838572185,172.27.151.145,0.010253429412841797
156,355.0,0.1170788606007894,88.3,1080p,5,JPEG,host,172.27.151.145,0.007102767626444499,172.27.151.145,0.029373685518900555,host,172.27.151.145,0.07034965356190999,172.27.151.145,0.010252753893534347
157,360.0,0.16823017597198486,88.3,1080p,5,JPEG,host,172.27.151.145,0.008682767550150553,172.27.151.145,0.058943708737691246,host,172.27.151.145,0.0850667953491211,172.27.151.145,0.015536904335021973
158,365.0,0.128162423769633,88.3,1080p,5,JPEG,host,172.27.151.145,0.007781545321146647,172.27.151.145,0.03112181027730306,host,172.27.151.145,0.0788798729578654,172.27.151.145,0.010379195213317871
159,370.0,0.12069876988728842,88.3,1080p,5,JPEG,host,172.27.151.145,0.00771180788675944,172.27.151.145,0.03052488962809245,host,172.27.151.145,0.07212464014689128,172.27.151.145,0.010337432225545243
160,375.0,0.1212611198425293,88.3,1080p,5,JPEG,host,172.27.151.145,0.008523662885030111,172.27.151.145,0.03146044413248698,host,172.27.151.145,0.0709619124730428,172.27.151.145,0.010315100351969406
161,380.0,0.08055742581685385,88.3,1080p,1,JPEG,cloud,114.212.81.11,0.004004836082458496,114.212.81.11,0.03577303886413574,cloud,114.212.81.11,0.030285437901814777,114.212.81.11,0.010494112968444828
162,381.0,0.23007893562316895,88.3,1080p,1,JPEG,cloud,114.212.81.11,0.008856654167175293,114.212.81.11,0.11071217060089111,cloud,114.212.81.11,0.07500433921813965,114.212.81.11,0.03550577163696289
163,400.0,0.02495112419128418,88.3,1080p,1,JPEG,cloud,114.212.81.11,0.0008825302124023437,114.212.81.11,0.014088261127471925,cloud,114.212.81.11,0.005941414833068847,114.212.81.11,0.0040389180183410655
164,425.0,0.020736107459435098,88.3,1080p,1,JPEG,cloud,114.212.81.11,0.0007876799656794622,114.212.81.11,0.011874877489530122,cloud,114.212.81.11,0.004488532359783466,114.212.81.11,0.003585017644442045
165,450.0,0.019584252284123346,88.3,1080p,1,JPEG,cloud,114.212.81.11,0.0008036906902606671,114.212.81.11,0.010961486743046686,cloud,114.212.81.11,0.004527165339543269,114.212.81.11,0.003291909511272724
166,475.0,0.018381668971135065,88.3,1080p,1,JPEG,cloud,114.212.81.11,0.000586848992567796,114.212.81.11,0.010287183981675368,cloud,114.212.81.11,0.004534592995276818,114.212.81.11,0.002973043001615084
167,500.0,0.020741820335388184,88.3,1080p,1,JPEG,cloud,114.212.81.11,0.0007355946760911208,114.212.81.11,0.011422102267925555,cloud,114.212.81.11,0.0049789226972139795,114.212.81.11,0.0036052006941575277
168,525.0,0.020633660829984225,88.3,1080p,1,JPEG,cloud,114.212.81.11,0.0009231108885544997,114.212.81.11,0.01158910531264085,cloud,114.212.81.11,0.004560617300180288,114.212.81.11,0.0035608273286085873
169,550.0,0.022777667412391074,88.3,1080p,1,JPEG,cloud,114.212.81.11,0.0008142361274132362,114.212.81.11,0.01307984498830942,cloud,114.212.81.11,0.005479647563054011,114.212.81.11,0.0034039387336144084
170,575.0,0.017505132235013522,88.3,1080p,1,JPEG,cloud,114.212.81.11,0.0006598234176635742,114.212.81.11,0.009604765818669246,cloud,114.212.81.11,0.004568897760831392,114.212.81.11,0.002671645237849309
171,600.0,0.028515467276939977,88.3,1080p,1,JPEG,cloud,114.212.81.11,0.000667572021484375,114.212.81.11,0.009839333020723783,host,172.27.151.145,0.017177792695852425,172.27.151.145,0.0008307695388793945
172,625.0,0.026620910717890814,88.3,1080p,1,JPEG,cloud,114.212.81.11,0.0006780349291287935,114.212.81.11,0.010115449245159442,host,172.27.151.145,0.015079269042381873,172.27.151.145,0.0007481575012207049
173,650.0,0.0274040882404034,88.3,1080p,1,JPEG,cloud,114.212.81.11,0.0006259037898137019,114.212.81.11,0.00951534051161546,host,172.27.151.145,0.01650983553666335,172.27.151.145,0.0007530084023108854
174,675.0,0.033508750108572155,88.3,1080p,1,JPEG,cloud,114.212.81.11,0.0006116445247943585,114.212.81.11,0.010384678840637207,host,172.27.151.145,0.021486282348632812,172.27.151.145,0.0010261443945077733
175,700.0,0.028073980258061338,88.3,1080p,1,JPEG,cloud,114.212.81.11,0.0008208476580106295,114.212.81.11,0.010545703080984263,host,172.27.151.145,0.015567660331726074,172.27.151.145,0.0011397691873403712
176,725.0,0.02650288435129019,88.3,1080p,1,JPEG,cloud,114.212.81.11,0.0008858900803786058,114.212.81.11,0.009418533398554876,host,172.27.151.145,0.015407250477717472,172.27.151.145,0.0007912103946392367
177,750.0,0.030526041984558105,88.3,1080p,1,JPEG,cloud,114.212.81.11,0.0009331794885488657,114.212.81.11,0.011716072375957783,host,172.27.151.145,0.017080031908475436,172.27.151.145,0.0007967582115760222
178,775.0,0.031191165630634014,88.3,1080p,1,JPEG,cloud,114.212.81.11,0.0007575842050405649,114.212.81.11,0.011437709514911359,host,172.27.151.145,0.018015329654400166,172.27.151.145,0.0009805422562819237
179,800.0,0.029113145974966195,88.4,1080p,1,JPEG,cloud,114.212.81.11,0.0008424520492553711,114.212.81.11,0.011761105977571927,host,172.27.151.145,0.015745373872610238,172.27.151.145,0.0007642140755286589
180,825.0,0.02627946780278132,88.4,1080p,1,JPEG,cloud,114.212.81.11,0.0006837661449725812,114.212.81.11,0.009727184589092547,host,172.27.151.145,0.01495817991403433,172.27.151.145,0.0009103371546818652
181,850.0,0.020152825575608473,88.4,1080p,1,JPEG,host,172.27.151.145,0.0026149382958045374,172.27.151.145,0.010771081997798039,cloud,114.212.81.11,0.00556034308213454,114.212.81.11,0.0012064621998713566
182,875.0,0.015772471061119668,88.4,1080p,1,JPEG,host,172.27.151.145,0.0018849647962130033,172.27.151.145,0.008130275286160983,cloud,114.212.81.11,0.004726033944350023,114.212.81.11,0.0010311970343956575
183,900.0,0.0174252803509052,88.4,1080p,1,JPEG,host,172.27.151.145,0.0018751712945791392,172.27.151.145,0.007190282528217023,cloud,114.212.81.11,0.006737250548142653,114.212.81.11,0.0016225759799663834
184,925.0,0.015040223415081318,88.4,1080p,1,JPEG,host,172.27.151.145,0.0020703627513005184,172.27.151.145,0.0068485920245830835,cloud,114.212.81.11,0.004689134084261381,114.212.81.11,0.0014321345549363354
185,950.0,0.018730594561650202,88.4,1080p,1,JPEG,host,172.27.151.145,0.002063907109774076,172.27.151.145,0.006892947050241325,cloud,114.212.81.11,0.00850209823021522,114.212.81.11,0.0012716421714195833
186,975.0,0.014565046016986553,88.4,1080p,1,JPEG,host,172.27.151.145,0.0019037998639620268,172.27.151.145,0.006959805121788612,cloud,114.212.81.11,0.00463408690232497,114.212.81.11,0.0010673541289109448
187,1000.0,0.01478121830866887,88.4,1080p,1,JPEG,host,172.27.151.145,0.0017598500618567835,172.27.151.145,0.006900906562805176,cloud,114.212.81.11,0.005063625482412485,114.212.81.11,0.0010568362015944254
188,1025.0,0.014960885047912598,88.4,1080p,1,JPEG,host,172.27.151.145,0.0018911178295428937,172.27.151.145,0.006989524914668156,cloud,114.212.81.11,0.004694975339449369,114.212.81.11,0.0013852669642521786
189,1050.0,0.017632484436035156,88.4,1080p,1,JPEG,host,172.27.151.145,0.0018818928645207332,172.27.151.145,0.006609513209416316,cloud,114.212.81.11,0.006975403198829064,114.212.81.11,0.002165675163269043
190,1075.0,0.016777368692251354,88.4,1080p,1,JPEG,host,172.27.151.145,0.0017385207689725435,172.27.151.145,0.007496017676133376,cloud,114.212.81.11,0.0054173102745643026,114.212.81.11,0.0021255199725811304
191,1100.0,0.03234267234802246,88.5,1080p,1,JPEG,host,172.27.151.145,0.002154817947974572,172.27.151.145,0.008719609333918644,host,172.27.151.145,0.01879439904139592,172.27.151.145,0.0026738460247333236
192,1125.0,0.02813254869901217,88.5,1080p,1,JPEG,host,172.27.151.145,0.0017451047897338867,172.27.151.145,0.008651219881497897,host,172.27.151.145,0.015377448155329777,172.27.151.145,0.0023587758724506105
193,1150.0,0.02802179409907414,88.5,1080p,1,JPEG,host,172.27.151.145,0.0019048085579505335,172.27.151.145,0.006848775423490083,host,172.27.151.145,0.016782384652357835,172.27.151.145,0.00248582546527569
194,1175.0,0.026482169444744404,88.5,1080p,1,JPEG,host,172.27.151.145,0.0017586121192345251,172.27.151.145,0.006935385557321403,host,172.27.151.145,0.015505405572744517,172.27.151.145,0.00228276619544396
195,1200.0,0.029387749158419095,88.5,1080p,1,JPEG,host,172.27.151.145,0.002005760486309345,172.27.151.145,0.007284898024338943,host,172.27.151.145,0.017759268100445088,172.27.151.145,0.0023378225473257193
196,1225.0,0.02719406898205097,88.5,1080p,1,JPEG,host,172.27.151.145,0.0019791126251220703,172.27.151.145,0.006723624009352464,host,172.27.151.145,0.01608910010411189,172.27.151.145,0.0024022322434645443
197,1250.0,0.02742771001962515,88.5,1080p,1,JPEG,host,172.27.151.145,0.001711854567894569,172.27.151.145,0.007790308732252855,host,172.27.151.145,0.015522498350877028,172.27.151.145,0.0024030483686007
198,1275.0,0.02851112072284405,88.5,1080p,1,JPEG,host,172.27.151.145,0.0017474981454702525,172.27.151.145,0.006931690069345327,host,172.27.151.145,0.01745922748859112,172.27.151.145,0.0023727050194373503
199,1300.0,0.02631693619948167,88.5,1080p,1,JPEG,host,172.27.151.145,0.0016975953028752254,172.27.151.145,0.007166752448448769,host,172.27.151.145,0.014839960978581356,172.27.151.145,0.00261262746957632
200,1325.0,0.027488855215219352,88.5,1080p,1,JPEG,host,172.27.151.145,0.0017520831181452824,172.27.151.145,0.0067518949508667,host,172.27.151.145,0.016608889286334697,172.27.151.145,0.0023759878598726726
201,1350.0,0.01853492626777062,88.5,720p,30,JPEG,cloud,114.212.81.11,0.0008483483241154597,114.212.81.11,0.009585087115948018,cloud,114.212.81.11,0.005598737643315242,114.212.81.11,0.002502753184391902
202,1351.0,0.19309520721435547,88.5,720p,30,JPEG,cloud,114.212.81.11,0.011990070343017578,114.212.81.11,0.0611799955368042,cloud,114.212.81.11,0.08829247951507568,114.212.81.11,0.03163266181945801
203,1352.0,0.1736990213394165,88.5,720p,30,JPEG,cloud,114.212.81.11,0.011478900909423828,114.212.81.11,0.05769979953765869,cloud,114.212.81.11,0.0740196704864502,114.212.81.11,0.03050065040588379
204,1353.0,0.15590918064117432,88.5,720p,30,JPEG,cloud,114.212.81.11,0.011551260948181152,114.212.81.11,0.0553363561630249,cloud,114.212.81.11,0.05879676342010498,114.212.81.11,0.03022480010986328
205,1354.0,0.1567835807800293,88.6,720p,30,JPEG,cloud,114.212.81.11,0.012260198593139648,114.212.81.11,0.054720282554626465,cloud,114.212.81.11,0.05818605422973633,114.212.81.11,0.031617045402526855
206,1355.0,0.16202068328857422,88.6,720p,30,JPEG,cloud,114.212.81.11,0.012524724006652832,114.212.81.11,0.053468942642211914,cloud,114.212.81.11,0.06424891948699951,114.212.81.11,0.03177809715270996
207,1356.0,0.15932202339172363,88.6,720p,30,JPEG,cloud,114.212.81.11,0.00987231731414795,114.212.81.11,0.05453693866729736,cloud,114.212.81.11,0.06450974941253662,114.212.81.11,0.0304030179977417
208,1357.0,0.17608821392059326,88.6,720p,30,JPEG,cloud,114.212.81.11,0.007815003395080566,114.212.81.11,0.056264519691467285,cloud,114.212.81.11,0.08032071590423584,114.212.81.11,0.03168797492980957
209,1358.0,0.1627587080001831,88.6,720p,30,JPEG,cloud,114.212.81.11,0.009161829948425293,114.212.81.11,0.05753183364868164,cloud,114.212.81.11,0.06692683696746826,114.212.81.11,0.02913820743560791
210,1359.0,0.20556640625,88.6,720p,30,JPEG,cloud,114.212.81.11,0.010142683982849121,114.212.81.11,0.05620169639587402,cloud,114.212.81.11,0.1079702377319336,114.212.81.11,0.03125178813934326
211,1360.0,0.32644402980804443,88.6,720p,30,JPEG,cloud,114.212.81.11,0.010496377944946289,114.212.81.11,0.05635941028594971,host,172.27.151.145,0.2421966791152954,172.27.151.145,0.017391562461853027
212,1361.0,0.30160677433013916,88.6,720p,30,JPEG,cloud,114.212.81.11,0.00744473934173584,114.212.81.11,0.06046915054321289,host,172.27.151.145,0.22446131706237793,172.27.151.145,0.0092315673828125
213,1362.0,0.2799208164215088,88.6,720p,30,JPEG,cloud,114.212.81.11,0.0076819658279418945,114.212.81.11,0.057503581047058105,host,172.27.151.145,0.2060089111328125,172.27.151.145,0.008726358413696289
214,1363.0,0.32356059551239014,88.6,720p,30,JPEG,cloud,114.212.81.11,0.009881734848022461,114.212.81.11,0.06279230117797852,host,172.27.151.145,0.24036550521850586,172.27.151.145,0.0105210542678833
215,1364.0,0.2903252840042114,88.6,720p,30,JPEG,cloud,114.212.81.11,0.008558392524719238,114.212.81.11,0.06221878528594971,host,172.27.151.145,0.21058571338653564,172.27.151.145,0.008962392807006836
216,1365.0,0.3251473903656006,88.6,720p,30,JPEG,cloud,114.212.81.11,0.01001596450805664,114.212.81.11,0.06151092052459717,host,172.27.151.145,0.24477851390838623,172.27.151.145,0.008841991424560547
217,1366.0,0.30728936195373535,88.6,720p,30,JPEG,cloud,114.212.81.11,0.011878013610839844,114.212.81.11,0.07314896583557129,host,172.27.151.145,0.21199190616607666,172.27.151.145,0.010270476341247559
218,1367.0,0.29081404209136963,88.6,720p,30,JPEG,cloud,114.212.81.11,0.009953498840332031,114.212.81.11,0.06436038017272949,host,172.27.151.145,0.20762038230895996,172.27.151.145,0.008879780769348145
219,1368.0,0.30047500133514404,88.6,720p,30,JPEG,cloud,114.212.81.11,0.011698126792907715,114.212.81.11,0.06309366226196289,host,172.27.151.145,0.21702134609222412,172.27.151.145,0.008661866188049316
220,1369.0,0.3180515766143799,88.6,720p,30,JPEG,cloud,114.212.81.11,0.01105034351348877,114.212.81.11,0.05877542495727539,host,172.27.151.145,0.23921656608581543,172.27.151.145,0.009009242057800293
221,1370.0,0.21710467338562012,88.6,720p,30,JPEG,host,172.27.151.145,0.010957956314086914,172.27.151.145,0.05974578857421875,cloud,114.212.81.11,0.11550939083099365,114.212.81.11,0.0308915376663208
222,1371.0,0.17953813076019287,88.6,720p,30,JPEG,host,172.27.151.145,0.027583003044128418,172.27.151.145,0.058145880699157715,cloud,114.212.81.11,0.0836104154586792,114.212.81.11,0.010198831558227539
223,1372.0,0.1488184928894043,88.6,720p,30,JPEG,host,172.27.151.145,0.023166656494140625,172.27.151.145,0.04765617847442627,cloud,114.212.81.11,0.06866908073425293,114.212.81.11,0.009326577186584473
224,1373.0,0.14281213283538818,88.6,720p,30,JPEG,host,172.27.151.145,0.023441791534423828,172.27.151.145,0.047730445861816406,cloud,114.212.81.11,0.056815147399902344,114.212.81.11,0.014824748039245605
225,1374.0,0.1422743797302246,88.6,720p,30,JPEG,host,172.27.151.145,0.02241694927215576,172.27.151.145,0.048500657081604004,cloud,114.212.81.11,0.060895562171936035,114.212.81.11,0.010461211204528809
226,1375.0,0.15414273738861084,88.6,720p,30,JPEG,host,172.27.151.145,0.0222623348236084,172.27.151.145,0.04748976230621338,cloud,114.212.81.11,0.0743105411529541,114.212.81.11,0.010080099105834961
227,1376.0,0.1763702630996704,88.6,720p,30,JPEG,host,172.27.151.145,0.023640036582946777,172.27.151.145,0.049387574195861816,cloud,114.212.81.11,0.09330236911773682,114.212.81.11,0.010040283203125
228,1377.0,0.14300715923309326,88.6,720p,30,JPEG,host,172.27.151.145,0.025506138801574707,172.27.151.145,0.048612236976623535,cloud,114.212.81.11,0.05795788764953613,114.212.81.11,0.010930895805358887
229,1378.0,0.1390388011932373,88.6,720p,30,JPEG,host,172.27.151.145,0.023166179656982422,172.27.151.145,0.04839742183685303,cloud,114.212.81.11,0.055973052978515625,114.212.81.11,0.01150214672088623
230,1379.0,0.148185133934021,88.6,720p,30,JPEG,host,172.27.151.145,0.02357161045074463,172.27.151.145,0.05899453163146973,cloud,114.212.81.11,0.0555187463760376,114.212.81.11,0.010100245475769043
231,1380.0,0.5124382972717285,88.6,720p,30,JPEG,host,172.27.151.145,0.029473543167114258,172.27.151.145,0.10290586948394775,host,172.27.151.145,0.31319594383239746,172.27.151.145,0.06686294078826904
232,1381.0,0.32538366317749023,88.6,720p,30,JPEG,host,172.27.151.145,0.02266073226928711,172.27.151.145,0.05566275119781494,host,172.27.151.145,0.21635282039642334,172.27.151.145,0.030707359313964844
233,1382.0,0.2987370491027832,88.6,720p,30,JPEG,host,172.27.151.145,0.022314071655273438,172.27.151.145,0.05207705497741699,host,172.27.151.145,0.19354963302612305,172.27.151.145,0.030796289443969727
234,1383.0,0.3770943880081177,88.6,720p,30,JPEG,host,172.27.151.145,0.029930830001831055,172.27.151.145,0.052785396575927734,host,172.27.151.145,0.2647305727005005,172.27.151.145,0.0296475887298584
235,1384.0,0.32156193256378174,88.5,720p,30,JPEG,host,172.27.151.145,0.022049903869628906,172.27.151.145,0.05260813236236572,host,172.27.151.145,0.21603596210479736,172.27.151.145,0.030867934226989746
236,1385.0,0.31088364124298096,88.5,720p,30,JPEG,host,172.27.151.145,0.02260136604309082,172.27.151.145,0.049054861068725586,host,172.27.151.145,0.20547354221343994,172.27.151.145,0.03375387191772461
237,1386.0,0.32017409801483154,88.5,720p,30,JPEG,host,172.27.151.145,0.02350759506225586,172.27.151.145,0.05099666118621826,host,172.27.151.145,0.2164900302886963,172.27.151.145,0.029179811477661133
238,1387.0,0.33327770233154297,88.5,720p,30,JPEG,host,172.27.151.145,0.024263858795166016,172.27.151.145,0.0480802059173584,host,172.27.151.145,0.23172330856323242,172.27.151.145,0.029210329055786133
239,1388.0,0.3233844041824341,88.5,720p,30,JPEG,host,172.27.151.145,0.021933674812316895,172.27.151.145,0.049645423889160156,host,172.27.151.145,0.22218596935272217,172.27.151.145,0.029619336128234863
240,1389.0,0.3085014820098877,88.5,720p,30,JPEG,host,172.27.151.145,0.02222275733947754,172.27.151.145,0.04890477657318115,host,172.27.151.145,0.20782959461212158,172.27.151.145,0.029544353485107422
241,1390.0,0.18410515785217285,88.5,720p,20,JPEG,cloud,114.212.81.11,0.02462291717529297,114.212.81.11,0.059946417808532715,cloud,114.212.81.11,0.08874547481536865,114.212.81.11,0.010790348052978516
242,1391.0,0.16359364986419678,88.5,720p,20,JPEG,cloud,114.212.81.11,0.010375261306762695,114.212.81.11,0.058279991149902344,cloud,114.212.81.11,0.06413125991821289,114.212.81.11,0.030807137489318848
243,1392.0,0.15313756465911865,88.5,720p,20,JPEG,cloud,114.212.81.11,0.010598897933959961,114.212.81.11,0.05243551731109619,cloud,114.212.81.11,0.05944085121154785,114.212.81.11,0.03066229820251465
244,1393.0,0.15189921855926514,88.5,720p,20,JPEG,cloud,114.212.81.11,0.008623242378234863,114.212.81.11,0.05617654323577881,cloud,114.212.81.11,0.05687916278839111,114.212.81.11,0.03022027015686035
245,1394.0,0.15433430671691895,88.5,720p,20,JPEG,cloud,114.212.81.11,0.0102616548538208,114.212.81.11,0.05172407627105713,cloud,114.212.81.11,0.06034445762634277,114.212.81.11,0.03200411796569824
246,1395.0,0.1528691053390503,88.5,720p,20,JPEG,cloud,114.212.81.11,0.008817911148071289,114.212.81.11,0.05370163917541504,cloud,114.212.81.11,0.06040191650390625,114.212.81.11,0.029947638511657715
247,1397.0,0.10697150230407715,88.5,720p,20,JPEG,cloud,114.212.81.11,0.005647977193196614,114.212.81.11,0.03713369369506836,cloud,114.212.81.11,0.04441380500793457,114.212.81.11,0.01977602640787761
248,1398.0,0.15779662132263184,88.5,720p,20,JPEG,cloud,114.212.81.11,0.012882351875305176,114.212.81.11,0.05483710765838623,cloud,114.212.81.11,0.05893981456756592,114.212.81.11,0.03113734722137451
249,1399.0,0.15206289291381836,88.5,720p,20,JPEG,cloud,114.212.81.11,0.009412884712219238,114.212.81.11,0.054015159606933594,cloud,114.212.81.11,0.0576934814453125,114.212.81.11,0.030941367149353027
250,1400.0,0.16243457794189453,88.5,720p,20,JPEG,cloud,114.212.81.11,0.008967995643615723,114.212.81.11,0.0608600378036499,cloud,114.212.81.11,0.05910611152648926,114.212.81.11,0.03350043296813965
251,1402.0,0.18022418022155762,88.5,720p,20,JPEG,cloud,114.212.81.11,0.005899349848429362,114.212.81.11,0.03685283660888672,host,172.27.151.145,0.1314380963643392,172.27.151.145,0.006033897399902344
252,1403.0,0.30627381801605225,88.5,720p,20,JPEG,cloud,114.212.81.11,0.009839057922363281,114.212.81.11,0.05575597286224365,host,172.27.151.145,0.232049822807312,172.27.151.145,0.0086289644241333
253,1404.0,0.2819935083389282,88.5,720p,20,JPEG,cloud,114.212.81.11,0.008342862129211426,114.212.81.11,0.06596207618713379,host,172.27.151.145,0.1992325782775879,172.27.151.145,0.008455991744995117
254,1405.0,0.2792472839355469,88.5,720p,20,JPEG,cloud,114.212.81.11,0.008146405220031738,114.212.81.11,0.0646430253982544,host,172.27.151.145,0.19803619384765625,172.27.151.145,0.008421659469604492
255,1407.0,0.215129295984904,88.5,720p,20,JPEG,cloud,114.212.81.11,0.0060694217681884766,114.212.81.11,0.06327883402506511,host,172.27.151.145,0.13993239402770996,172.27.151.145,0.00584864616394043
256,1408.0,0.28974902629852295,88.5,720p,20,JPEG,cloud,114.212.81.11,0.01063549518585205,114.212.81.11,0.06116819381713867,host,172.27.151.145,0.20778369903564453,172.27.151.145,0.010161638259887695
257,1409.0,0.28401267528533936,88.5,720p,20,JPEG,cloud,114.212.81.11,0.008803725242614746,114.212.81.11,0.06895875930786133,host,172.27.151.145,0.19730067253112793,172.27.151.145,0.008949518203735352
258,1410.0,0.3154958486557007,88.5,720p,20,JPEG,cloud,114.212.81.11,0.011049985885620117,114.212.81.11,0.07319259643554688,host,172.27.151.145,0.22211003303527832,172.27.151.145,0.009143233299255371
259,1412.0,0.20360414187113443,88.5,720p,20,JPEG,cloud,114.212.81.11,0.0060651302337646484,114.212.81.11,0.0484012762705485,host,172.27.151.145,0.1399990717569987,172.27.151.145,0.0091386636098226
260,1413.0,0.28173959255218506,88.5,720p,20,JPEG,cloud,114.212.81.11,0.008292675018310547,114.212.81.11,0.06753003597259521,host,172.27.151.145,0.1969776153564453,172.27.151.145,0.008939266204833984
261,1414.0,0.1981821060180664,88.5,720p,20,JPEG,host,172.27.151.145,0.009399890899658203,172.27.151.145,0.057068467140197754,cloud,114.212.81.11,0.09684908390045166,114.212.81.11,0.03486466407775879
262,1415.0,0.178511381149292,88.5,720p,20,JPEG,host,172.27.151.145,0.02341163158416748,172.27.151.145,0.04980182647705078,cloud,114.212.81.11,0.09251832962036133,114.212.81.11,0.012779593467712402
263,1417.0,0.10138948758443198,88.5,720p,20,JPEG,host,172.27.151.145,0.017547766367594402,172.27.151.145,0.03420909245808919,cloud,114.212.81.11,0.039830684661865234,114.212.81.11,0.00980194409688314
